,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-11-26,2024-11-26,2024-11-27,Day,114.24
1,2024-11-26,2024-11-27,2024-11-28,Day,82.06
2,2024-11-26,2024-11-28,2024-11-29,Day,107.00
3,2024-11-26,2024-11-29,2024-11-30,Day,111.24
4,2024-11-26,2024-11-30,2024-12-01,Day,95.00
5,2024-11-26,2024-12-01,2024-12-02,Day,100.00
6,2024-11-26,2024-12-02,2024-12-03,Day,114.46
7,2024-11-26,2024-12-03,2024-12-04,Day,128.79
8,2024-11-26,2024-12-04,2024-12-05,Day,120.99
9,2024-11-26,2024-12-05,2024-12-06,Day,109.80
10,2024-11-26,2024-12-06,2024-12-07,Day,104.15
11,2024-11-26,2024-12-07,2024-12-08,Day,85.95
12,2024-11-26,2024-12-08,2024-12-09,Day,73.63
13,2024-11-26,2024-11-01,2024-12-01,Month,99.99
14,2024-11-26,2024-12-01,2025-01-01,Month,97.53
15,2024-11-26,2025-01-01,2025-02-01,Month,107.86
16,2024-11-26,2025-02-01,2025-03-01,Month,114.74
17,2024-11-26,2025-03-01,2025-04-01,Month,89.05
18,2024-11-26,2025-04-01,2025-05-01,Month,65.50
19,2024-11-26,2025-05-01,2025-06-01,Month,51.30
20,2024-11-26,2025-01-01,2025-04-01,Quarter,103.53
21,2024-11-26,2025-04-01,2025-07-01,Quarter,56.44
22,2024-11-26,2025-07-01,2025-10-01,Quarter,67.04
23,2024-11-26,2025-10-01,2026-01-01,Quarter,86.75
24,2024-11-26,2026-01-01,2026-04-01,Quarter,93.16
25,2024-11-26,2026-04-01,2026-07-01,Quarter,45.08
26,2024-11-26,2026-07-01,2026-10-01,Quarter,52.42
27,2024-11-26,2026-10-01,2027-01-01,Quarter,77.09
28,2024-11-26,2027-01-01,2027-04-01,Quarter,90.70
29,2024-11-26,2027-04-01,2027-07-01,Quarter,40.99
30,2024-11-26,2024-11-25,2024-12-02,Week,96.61
31,2024-11-26,2024-12-02,2024-12-09,Week,105.40
32,2024-11-26,2024-12-09,2024-12-16,Week,109.70
33,2024-11-26,2024-12-16,2024-12-23,Week,109.00
34,2024-11-26,2024-12-23,2024-12-30,Week,62.50
35,2024-11-26,2024-11-30,2024-12-02,Weekend,97.50
36,2024-11-26,2024-12-07,2024-12-09,Weekend,79.79
37,2024-11-26,2025-01-01,2026-01-01,Year,78.36
38,2024-11-26,2026-01-01,2027-01-01,Year,66.85
39,2024-11-26,2027-01-01,2028-01-01,Year,62.85
40,2024-11-26,2028-01-01,2029-01-01,Year,62.82
41,2024-11-26,2029-01-01,2030-01-01,Year,61.69
42,2024-11-26,2030-01-01,2031-01-01,Year,62.12
43,2024-11-26,2031-01-01,2032-01-01,Year,62.92
44,2024-11-26,2032-01-01,2033-01-01,Year,62.92
45,2024-11-26,2033-01-01,2034-01-01,Year,63.64
46,2024-11-26,2034-01-01,2035-01-01,Year,64.26
