,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-06-22,2016-06-22,2016-06-22,Day,36.51
1,2016-06-22,2016-06-23,2016-06-23,Day,36.25
2,2016-06-22,2016-06-24,2016-06-24,Day,34.38
3,2016-06-22,2016-06-25,2016-06-25,Day,0.01
4,2016-06-22,2016-06-01,2016-06-30,Month,34.03
5,2016-06-22,2016-07-01,2016-07-29,Month,35.26
6,2016-06-22,2016-08-01,2016-08-31,Month,33.15
7,2016-06-22,2016-09-01,2016-09-30,Month,38.94
8,2016-06-22,2016-07-01,2016-09-30,Quarter,35.75
9,2016-06-22,2016-10-03,2016-12-30,Quarter,45.85
10,2016-06-22,2017-01-02,2017-03-31,Quarter,50.28
11,2016-06-22,2017-04-03,2017-06-30,Quarter,36.03
12,2016-06-22,2017-10-02,2017-12-29,Quarter,51.55
13,2016-06-22,2016-06-20,2016-06-24,Week,35.42
14,2016-06-22,2016-06-27,2016-07-01,Week,34.75
15,2016-06-22,2016-07-04,2016-07-08,Week,34.25
16,2016-06-22,2016-07-11,2016-07-15,Week,31.75
17,2016-06-22,2016-07-18,2016-07-22,Week,36.0
18,2016-06-22,2016-06-25,2016-06-26,Weekend,0.01
19,2016-06-22,2016-07-02,2016-07-03,Weekend,0.01
20,2016-06-22,2017-01-02,2017-12-30,Year,43.38
21,2016-06-22,2018-01-01,2019-01-01,Year,44.74
22,2016-06-22,2019-01-01,2019-12-31,Year,46.88
