,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-03-14,2019-03-14,2019-03-14,Day,35.13
1,2019-03-14,2019-03-15,2019-03-15,Day,29.85
2,2019-03-14,2019-03-16,2019-03-16,Day,23.13
3,2019-03-14,2019-03-17,2019-03-17,Day,17.87
4,2019-03-14,2019-03-18,2019-03-18,Day,36.07
5,2019-03-14,2019-03-19,2019-03-19,Day,46.5
6,2019-03-14,2019-03-20,2019-03-20,Day,50.0
7,2019-03-14,2019-03-01,2019-03-31,Month,35.45
8,2019-03-14,2019-04-01,2019-04-30,Month,39.2
9,2019-03-14,2019-05-01,2019-05-31,Month,39.47
10,2019-03-14,2019-06-01,2019-06-30,Month,41.66
11,2019-03-14,2019-07-01,2019-07-31,Month,44.66
12,2019-03-14,2019-08-01,2019-08-31,Month,41.68
13,2019-03-14,2019-09-01,2019-09-30,Month,48.1
14,2019-03-14,2019-04-01,2019-06-30,Quarter,40.1
15,2019-03-14,2019-07-01,2019-09-30,Quarter,44.78
16,2019-03-14,2019-10-01,2019-12-31,Quarter,59.62
17,2019-03-14,2020-01-01,2020-03-31,Quarter,59.68
18,2019-03-14,2020-04-01,2020-06-30,Quarter,41.78
19,2019-03-14,2020-07-01,2020-09-30,Quarter,42.72
20,2019-03-14,2020-10-01,2020-12-31,Quarter,57.06
21,2019-03-14,2019-03-11,2019-03-17,Week,30.51
22,2019-03-14,2019-03-18,2019-03-24,Week,39.8
23,2019-03-14,2019-03-25,2019-03-31,Week,40.48
24,2019-03-14,2019-04-01,2019-04-07,Week,40.28
25,2019-03-14,2019-04-08,2019-04-14,Week,40.1
26,2019-03-14,2019-03-16,2019-03-17,Weekend,20.5
27,2019-03-14,2020-01-01,2020-12-31,Year,50.31
28,2019-03-14,2021-01-01,2021-12-31,Year,46.46
29,2019-03-14,2022-01-01,2022-12-31,Year,45.67
