,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-04-19,2022-04-15,2022-04-15,Day,188.37
1,2022-04-19,2022-04-16,2022-04-16,Day,120.32
2,2022-04-19,2022-04-17,2022-04-17,Day,72.23
3,2022-04-19,2022-04-18,2022-04-18,Day,110.72
4,2022-04-19,2022-04-19,2022-04-19,Day,222.17
5,2022-04-19,2022-04-20,2022-04-20,Day,202.31
6,2022-04-19,2022-04-21,2022-04-21,Day,207.5
7,2022-04-19,2022-04-22,2022-04-22,Day,190.0
8,2022-04-19,2022-04-23,2022-04-23,Day,155.38
9,2022-04-19,2022-04-24,2022-04-24,Day,129.11
10,2022-04-19,2022-04-25,2022-04-25,Day,227.75
11,2022-04-19,2022-04-01,2022-04-29,Month,246.73
12,2022-04-19,2022-05-02,2022-05-31,Month,247.63
13,2022-04-19,2022-06-01,2022-06-30,Month,268.89
14,2022-04-19,2022-07-01,2022-07-29,Month,295.08
15,2022-04-19,2022-08-01,2022-08-31,Month,282.7
16,2022-04-19,2022-07-01,2022-09-30,Quarter,300.0
17,2022-04-19,2022-10-03,2022-12-30,Quarter,553.0
18,2022-04-19,2023-01-02,2023-03-31,Quarter,562.62
19,2022-04-19,2023-04-03,2023-06-30,Quarter,192.94
20,2022-04-19,2023-07-03,2023-09-29,Quarter,196.79
21,2022-04-19,2023-10-02,2023-12-29,Quarter,341.65
22,2022-04-19,2022-04-11,2022-04-15,Week,223.76
23,2022-04-19,2022-04-18,2022-04-22,Week,186.54
24,2022-04-19,2022-04-25,2022-04-29,Week,231.22
25,2022-04-19,2022-05-02,2022-05-06,Week,250.3
26,2022-04-19,2022-05-09,2022-05-13,Week,260.2
27,2022-04-19,2022-05-16,2022-05-20,Week,274.2
28,2022-04-19,2022-04-16,2022-04-17,Weekend,96.28
29,2022-04-19,2023-01-02,2023-12-29,Year,323.5
30,2022-04-19,2024-01-01,2024-12-31,Year,264.17
31,2022-04-19,2025-01-01,2025-12-31,Year,205.33
