,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-10-11,2021-10-09,2021-10-10,Day,186.35
1,2021-10-11,2021-10-10,2021-10-11,Day,146.35
2,2021-10-11,2021-10-11,2021-10-12,Day,197.9
3,2021-10-11,2021-10-12,2021-10-13,Day,206.1
4,2021-10-11,2021-10-13,2021-10-14,Day,167.5
5,2021-10-11,2021-10-14,2021-10-15,Day,200.0
6,2021-10-11,2021-10-15,2021-10-16,Day,200.0
7,2021-10-11,2021-10-16,2021-10-17,Day,175.56
8,2021-10-11,2021-10-17,2021-10-18,Day,142.97
9,2021-10-11,2021-10-01,2021-10-30,Month,204.37
10,2021-10-11,2021-11-01,2021-12-01,Month,276.34
11,2021-10-11,2021-12-01,2022-01-01,Month,302.56
12,2021-10-11,2022-01-03,2022-02-01,Month,296.26
13,2021-10-11,2022-01-03,2022-04-01,Quarter,294.17
14,2021-10-11,2022-04-01,2022-07-01,Quarter,103.56
15,2021-10-11,2022-07-01,2022-10-01,Quarter,108.96
16,2021-10-11,2022-10-03,2022-12-31,Quarter,177.99
17,2021-10-11,2023-01-02,2023-04-01,Quarter,143.21
18,2021-10-11,2023-04-03,2023-07-01,Quarter,73.62
19,2021-10-11,2021-10-04,2021-10-09,Week,226.32
20,2021-10-11,2021-10-11,2021-10-16,Week,194.3
21,2021-10-11,2021-10-18,2021-10-23,Week,191.3
22,2021-10-11,2021-10-25,2021-10-30,Week,213.31
23,2021-10-11,2021-11-01,2021-11-06,Week,244.4
24,2021-10-11,2021-11-08,2021-11-13,Week,265.2
25,2021-10-11,2021-10-09,2021-10-11,Weekend,166.35
26,2021-10-11,2022-01-03,2022-12-31,Year,170.46
27,2021-10-11,2023-01-02,2023-12-30,Year,99.86
28,2021-10-11,2024-01-01,2025-01-01,Year,90.28
29,2021-10-11,2025-01-01,2026-01-01,Year,89.23
