,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-07-28,2023-07-28,2023-07-29,Day,90.44
1,2023-07-28,2023-07-29,2023-07-30,Day,58.50
2,2023-07-28,2023-07-30,2023-07-31,Day,29.43
3,2023-07-28,2023-07-31,2023-08-01,Day,80.00
4,2023-07-28,2023-08-01,2023-08-02,Day,70.00
5,2023-07-28,2023-08-02,2023-08-03,Day,70.00
6,2023-07-28,2023-08-03,2023-08-04,Day,70.00
7,2023-07-28,2023-07-03,2023-08-01,Month,87.32
8,2023-07-28,2023-08-01,2023-09-01,Month,75.88
9,2023-07-28,2023-09-01,2023-10-01,Month,97.13
10,2023-07-28,2023-10-02,2023-11-01,Month,110.03
11,2023-07-28,2023-11-01,2023-12-01,Month,228.57
12,2023-07-28,2023-12-01,2024-01-01,Month,274.60
13,2023-07-28,2023-10-02,2024-01-01,Quarter,203.32
14,2023-07-28,2024-01-01,2024-04-01,Quarter,346.26
15,2023-07-28,2024-04-01,2024-07-01,Quarter,150.81
16,2023-07-28,2024-07-01,2024-10-01,Quarter,159.51
17,2023-07-28,2024-10-01,2025-01-01,Quarter,284.34
18,2023-07-28,2025-01-01,2025-04-01,Quarter,299.87
19,2023-07-28,2023-07-24,2023-07-29,Week,91.38
20,2023-07-28,2023-07-31,2023-08-05,Week,70.00
21,2023-07-28,2023-08-07,2023-08-12,Week,71.50
22,2023-07-28,2023-08-14,2023-08-19,Week,72.80
23,2023-07-28,2023-08-21,2023-08-26,Week,84.60
24,2023-07-28,2024-01-01,2025-01-01,Year,235.13
25,2023-07-28,2025-01-01,2026-01-01,Year,205.40
26,2023-07-28,2026-01-01,2027-01-01,Year,164.38
27,2023-07-28,2027-01-01,2028-01-01,Year,123.25
