,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-10-02,2015-10-02,2015-10-02,Day,46.38
1,2015-10-02,2015-10-03,2015-10-03,Day,37.86
2,2015-10-02,2015-10-04,2015-10-04,Day,29.08
3,2015-10-02,2015-10-05,2015-10-05,Day,39.05
4,2015-10-02,2015-10-01,2015-10-31,Month,39.61
5,2015-10-02,2015-11-01,2015-11-30,Month,41.2
6,2015-10-02,2015-12-01,2015-12-31,Month,41.46
7,2015-10-02,2016-01-01,2016-01-31,Month,43.5
8,2015-10-02,2016-01-01,2016-03-31,Quarter,42.66
9,2015-10-02,2016-04-01,2016-06-30,Quarter,31.32
10,2015-10-02,2016-07-01,2016-09-30,Quarter,31.49
11,2015-10-02,2016-10-01,2016-12-31,Quarter,41.77
12,2015-10-02,2017-01-01,2017-03-31,Quarter,43.87
13,2015-10-02,2015-09-28,2015-10-04,Week,40.53
14,2015-10-02,2015-10-05,2015-10-11,Week,36.9
15,2015-10-02,2015-10-12,2015-10-18,Week,39.79
16,2015-10-02,2015-10-19,2015-10-25,Week,41.13
17,2015-10-02,2015-10-26,2015-11-01,Week,41.25
18,2015-10-02,2015-10-03,2015-10-04,Weekend,33.47
19,2015-10-02,2015-10-10,2015-10-11,Weekend,30.7
20,2015-10-02,2016-01-01,2017-01-01,Year,36.81
21,2015-10-02,2017-01-01,2018-01-01,Year,37.4
22,2015-10-02,2018-01-01,2019-01-01,Year,37.86
