,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-06-30,2017-06-30,2017-06-30,Day,33.64
1,2017-06-30,2017-07-01,2017-07-01,Day,30.14
2,2017-06-30,2017-07-02,2017-07-02,Day,18.36
3,2017-06-30,2017-07-03,2017-07-03,Day,0.01
4,2017-06-30,2017-07-03,2017-07-31,Month,40.9
5,2017-06-30,2017-08-01,2017-08-31,Month,38.5
6,2017-06-30,2017-09-01,2017-09-29,Month,44.33
7,2017-06-30,2017-10-02,2017-10-31,Month,53.3
8,2017-06-30,2017-10-02,2017-12-29,Quarter,56.5
9,2017-06-30,2018-01-01,2018-03-30,Quarter,58.4
10,2017-06-30,2018-04-02,2018-06-29,Quarter,38.15
11,2017-06-30,2018-07-02,2018-09-28,Quarter,38.35
12,2017-06-30,2017-07-03,2017-07-07,Week,42.08
13,2017-06-30,2017-07-10,2017-07-14,Week,39.5
14,2017-06-30,2017-07-17,2017-07-21,Week,41.0
15,2017-06-30,2017-07-24,2017-07-28,Week,41.0
16,2017-06-30,2017-07-01,2017-07-02,Weekend,24.25
17,2017-06-30,2017-07-08,2017-07-09,Weekend,0.01
18,2017-06-30,2018-01-01,2019-01-01,Year,47.65
19,2017-06-30,2019-01-01,2020-01-01,Year,49.95
20,2017-06-30,2020-01-01,2021-01-01,Year,51.31
21,2017-06-30,2021-01-01,2022-01-01,Year,51.76
