,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-06-23,2017-06-23,2017-06-23,Day,34.69
1,2017-06-23,2017-06-24,2017-06-24,Day,26.08
2,2017-06-23,2017-06-25,2017-06-25,Day,22.92
3,2017-06-23,2017-06-26,2017-06-26,Day,40.75
4,2017-06-23,2017-06-27,2017-06-27,Day,39.0
5,2017-06-23,2017-06-01,2017-06-30,Month,31.94
6,2017-06-23,2017-07-01,2017-07-31,Month,33.18
7,2017-06-23,2017-08-01,2017-08-31,Month,31.97
8,2017-06-23,2017-09-01,2017-09-30,Month,35.75
9,2017-06-23,2017-10-01,2017-10-31,Month,42.0
10,2017-06-23,2017-11-01,2017-11-30,Month,46.76
11,2017-06-23,2017-07-01,2017-09-30,Quarter,33.61
12,2017-06-23,2017-10-01,2017-12-31,Quarter,44.93
13,2017-06-23,2018-01-01,2018-03-31,Quarter,46.03
14,2017-06-23,2018-04-01,2018-06-30,Quarter,28.45
15,2017-06-23,2018-07-01,2018-09-30,Quarter,28.85
16,2017-06-23,2018-10-01,2018-12-31,Quarter,42.45
17,2017-06-23,2017-06-19,2017-06-25,Week,35.42
18,2017-06-23,2017-06-26,2017-07-02,Week,32.93
19,2017-06-23,2017-07-03,2017-07-09,Week,32.5
20,2017-06-23,2017-07-10,2017-07-16,Week,33.75
21,2017-06-23,2017-07-17,2017-07-23,Week,34.75
22,2017-06-23,2017-06-24,2017-06-25,Weekend,24.5
23,2017-06-23,2017-07-01,2017-07-02,Weekend,0.01
24,2017-06-23,2018-01-01,2019-01-01,Year,36.41
25,2017-06-23,2019-01-01,2020-01-01,Year,36.6
26,2017-06-23,2020-01-01,2021-01-01,Year,38.16
