,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-03-04,2024-03-02,2024-03-03,Day,68.84
1,2024-03-04,2024-03-03,2024-03-04,Day,61.85
2,2024-03-04,2024-03-04,2024-03-05,Day,77.21
3,2024-03-04,2024-03-05,2024-03-06,Day,80.29
4,2024-03-04,2024-03-06,2024-03-07,Day,82.00
5,2024-03-04,2024-03-07,2024-03-08,Day,73.00
6,2024-03-04,2024-03-08,2024-03-09,Day,65.00
7,2024-03-04,2024-03-09,2024-03-10,Day,54.95
8,2024-03-04,2024-03-10,2024-03-11,Day,49.40
9,2024-03-04,2024-03-01,2024-04-01,Month,64.15
10,2024-03-04,2024-04-01,2024-05-01,Month,55.30
11,2024-03-04,2024-05-01,2024-05-31,Month,48.53
12,2024-03-04,2024-06-03,2024-07-01,Month,64.97
13,2024-03-04,2024-07-01,2024-08-01,Month,67.13
14,2024-03-04,2024-09-02,2024-10-01,Month,74.00
15,2024-03-04,2024-04-01,2024-07-01,Quarter,55.88
16,2024-03-04,2024-07-01,2024-10-01,Quarter,66.83
17,2024-03-04,2024-10-01,2025-01-01,Quarter,99.00
18,2024-03-04,2025-01-01,2025-04-01,Quarter,104.23
19,2024-03-04,2025-04-01,2025-07-01,Quarter,70.00
20,2024-03-04,2025-07-01,2025-10-01,Quarter,72.72
21,2024-03-04,2025-10-01,2026-01-01,Quarter,101.00
22,2024-03-04,2026-01-01,2026-04-01,Quarter,103.86
23,2024-03-04,2026-04-01,2026-07-01,Quarter,63.79
24,2024-03-04,2026-07-01,2026-10-01,Quarter,64.11
25,2024-03-04,2024-02-26,2024-03-02,Week,69.48
26,2024-03-04,2024-03-04,2024-03-09,Week,75.50
27,2024-03-04,2024-03-11,2024-03-16,Week,68.36
28,2024-03-04,2024-03-18,2024-03-23,Week,60.20
29,2024-03-04,2024-03-25,2024-03-30,Week,51.75
30,2024-03-04,2024-04-01,2024-04-06,Week,49.24
31,2024-03-04,2024-03-02,2024-03-04,Weekend,65.35
32,2024-03-04,2025-01-01,2026-01-01,Year,86.92
33,2024-03-04,2026-01-01,2027-01-01,Year,83.34
34,2024-03-04,2027-01-01,2028-01-01,Year,79.50
35,2024-03-04,2028-01-03,2029-01-01,Year,79.82
