,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-02-01,2017-02-01,2017-02-01,Day,65.86
1,2017-02-01,2017-02-02,2017-02-02,Day,47.03
2,2017-02-01,2017-02-03,2017-02-03,Day,49.4
3,2017-02-01,2017-02-01,2017-02-28,Month,65.62
4,2017-02-01,2017-03-01,2017-03-31,Month,53.84
5,2017-02-01,2017-04-01,2017-04-30,Month,42.59
6,2017-02-01,2017-05-01,2017-05-31,Month,31.6
7,2017-02-01,2017-04-01,2017-06-30,Quarter,35.65
8,2017-02-01,2017-07-01,2017-09-30,Quarter,33.8
9,2017-02-01,2017-10-01,2017-12-31,Quarter,43.72
10,2017-02-01,2018-01-01,2018-03-31,Quarter,43.86
11,2017-02-01,2018-10-01,2018-12-31,Quarter,42.25
12,2017-02-01,2017-01-30,2017-02-05,Week,54.79
13,2017-02-01,2017-02-06,2017-02-12,Week,65.33
14,2017-02-01,2017-02-13,2017-02-19,Week,77.0
15,2017-02-01,2017-02-20,2017-02-26,Week,67.75
16,2017-02-01,2017-02-27,2017-03-05,Week,61.5
17,2017-02-01,2017-02-04,2017-02-05,Weekend,40.75
18,2017-02-01,2017-02-11,2017-02-12,Weekend,0.01
19,2017-02-01,2018-01-01,2019-01-01,Year,36.23
20,2017-02-01,2019-01-01,2020-01-01,Year,35.34
21,2017-02-01,2020-01-01,2021-01-01,Year,36.48
