,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-10-13,2020-10-13,2020-10-14,Day,52.81
1,2020-10-13,2020-10-14,2020-10-15,Day,48.52
2,2020-10-13,2020-10-15,2020-10-16,Day,49.25
3,2020-10-13,2020-10-16,2020-10-17,Day,52.5
4,2020-10-13,2020-10-17,2020-10-18,Day,43.29
5,2020-10-13,2020-10-18,2020-10-19,Day,35.42
6,2020-10-13,2020-10-19,2020-10-20,Day,48.83
7,2020-10-13,2020-10-01,2020-10-31,Month,47.48
8,2020-10-13,2020-11-02,2020-12-01,Month,59.58
9,2020-10-13,2020-12-01,2021-01-01,Month,63.76
10,2020-10-13,2021-01-01,2021-01-30,Month,75.21
11,2020-10-13,2021-01-01,2021-04-01,Quarter,69.8
12,2020-10-13,2021-04-01,2021-07-01,Quarter,44.53
13,2020-10-13,2021-07-01,2021-10-01,Quarter,44.96
14,2020-10-13,2021-10-01,2022-01-01,Quarter,71.71
15,2020-10-13,2022-01-03,2022-04-01,Quarter,74.52
16,2020-10-13,2022-07-01,2022-10-01,Quarter,48.21
17,2020-10-13,2020-10-12,2020-10-17,Week,51.75
18,2020-10-13,2020-10-19,2020-10-24,Week,46.44
19,2020-10-13,2020-10-26,2020-10-31,Week,49.69
20,2020-10-13,2020-11-02,2020-11-07,Week,52.75
21,2020-10-13,2020-11-09,2020-11-14,Week,57.0
22,2020-10-13,2021-01-01,2022-01-01,Year,57.71
23,2020-10-13,2022-01-03,2022-12-31,Year,59.95
24,2020-10-13,2023-01-02,2023-12-30,Year,61.9
25,2020-10-13,2024-01-01,2025-01-01,Year,63.0
