,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-06-19,2017-06-17,2017-06-17,Day,26.24
1,2017-06-19,2017-06-18,2017-06-18,Day,25.7
2,2017-06-19,2017-06-19,2017-06-19,Day,40.26
3,2017-06-19,2017-06-20,2017-06-20,Day,42.06
4,2017-06-19,2017-06-01,2017-06-30,Month,37.37
5,2017-06-19,2017-07-03,2017-07-31,Month,41.04
6,2017-06-19,2017-08-01,2017-08-31,Month,39.11
7,2017-06-19,2017-09-01,2017-09-29,Month,46.06
8,2017-06-19,2017-07-03,2017-09-29,Quarter,41.98
9,2017-06-19,2017-10-02,2017-12-29,Quarter,55.83
10,2017-06-19,2018-01-01,2018-03-30,Quarter,57.55
11,2017-06-19,2018-04-02,2018-06-29,Quarter,37.99
12,2017-06-19,2017-06-12,2017-06-16,Week,37.54
13,2017-06-19,2017-06-19,2017-06-23,Week,40.77
14,2017-06-19,2017-06-26,2017-06-30,Week,40.0
15,2017-06-19,2017-07-03,2017-07-07,Week,39.75
16,2017-06-19,2017-07-10,2017-07-14,Week,37.75
17,2017-06-19,2017-07-17,2017-07-21,Week,41.5
18,2017-06-19,2017-06-17,2017-06-18,Weekend,25.97
19,2017-06-19,2017-06-24,2017-06-25,Weekend,0.01
20,2017-06-19,2018-01-01,2019-01-01,Year,47.52
21,2017-06-19,2019-01-01,2020-01-01,Year,49.0
22,2017-06-19,2020-01-01,2021-01-01,Year,51.08
23,2017-06-19,2021-01-01,2022-01-01,Year,52.2
