,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-03-30,2020-03-28,2020-03-28,Day,9.53
1,2020-03-30,2020-03-29,2020-03-29,Day,3.54
2,2020-03-30,2020-03-30,2020-03-30,Day,20.64
3,2020-03-30,2020-03-31,2020-03-31,Day,20.66
4,2020-03-30,2020-04-01,2020-04-01,Day,22.5
5,2020-03-30,2020-04-02,2020-04-02,Day,21.25
6,2020-03-30,2020-04-03,2020-04-03,Day,17.07
7,2020-03-30,2020-04-04,2020-04-04,Day,15.0
8,2020-03-30,2020-04-05,2020-04-05,Day,9.0
9,2020-03-30,2020-03-02,2020-03-31,Month,28.96
10,2020-03-30,2020-04-01,2020-04-30,Month,18.37
11,2020-03-30,2020-05-01,2020-05-29,Month,21.03
12,2020-03-30,2020-06-01,2020-06-30,Month,27.18
13,2020-03-30,2020-07-01,2020-09-30,Quarter,32.06
14,2020-03-30,2020-10-01,2020-12-31,Quarter,54.46
15,2020-03-30,2021-01-01,2021-03-31,Quarter,57.74
16,2020-03-30,2021-04-01,2021-06-30,Quarter,38.99
17,2020-03-30,2021-07-01,2021-09-30,Quarter,42.0
18,2020-03-30,2020-03-23,2020-03-27,Week,19.85
19,2020-03-30,2020-03-30,2020-04-03,Week,20.42
20,2020-03-30,2020-04-06,2020-04-10,Week,20.0
21,2020-03-30,2020-04-13,2020-04-17,Week,15.5
22,2020-03-30,2020-04-20,2020-04-24,Week,17.25
23,2020-03-30,2020-04-27,2020-05-01,Week,14.13
24,2020-03-30,2020-03-28,2020-03-29,Weekend,6.53
25,2020-03-30,2021-01-01,2021-12-31,Year,50.02
26,2020-03-30,2022-01-03,2022-12-30,Year,54.6
27,2020-03-30,2023-01-02,2023-12-29,Year,55.3
