,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-12-12,2017-12-12,2017-12-12,Day,97.31
1,2017-12-12,2017-12-13,2017-12-13,Day,81.65
2,2017-12-12,2017-12-14,2017-12-14,Day,74.5
3,2017-12-12,2017-12-15,2017-12-15,Day,74.51
4,2017-12-12,2017-12-01,2017-12-29,Month,74.32
5,2017-12-12,2018-01-01,2018-01-31,Month,80.85
6,2017-12-12,2018-02-01,2018-02-28,Month,80.79
7,2017-12-12,2018-03-01,2018-03-30,Month,56.65
8,2017-12-12,2018-01-01,2018-03-30,Quarter,72.64
9,2017-12-12,2018-04-02,2018-06-29,Quarter,42.91
10,2017-12-12,2018-07-02,2018-09-28,Quarter,42.13
11,2017-12-12,2018-10-01,2018-12-31,Quarter,62.33
12,2017-12-12,2017-12-11,2017-12-15,Week,79.01
13,2017-12-12,2017-12-18,2017-12-22,Week,76.0
14,2017-12-12,2017-12-25,2017-12-29,Week,51.5
15,2017-12-12,2018-01-01,2018-01-05,Week,66.5
16,2017-12-12,2018-01-08,2018-01-12,Week,80.5
17,2017-12-12,2017-12-16,2017-12-17,Weekend,0.01
18,2017-12-12,2017-12-23,2017-12-24,Weekend,0.01
19,2017-12-12,2018-01-01,2019-01-01,Year,55.03
20,2017-12-12,2019-01-01,2019-12-31,Year,54.28
21,2017-12-12,2020-01-01,2020-12-31,Year,55.19
22,2017-12-12,2021-01-01,2021-12-31,Year,55.54
