,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-10-03,2022-10-01,2022-10-01,Day,123.96
1,2022-10-03,2022-10-02,2022-10-02,Day,172.65
2,2022-10-03,2022-10-03,2022-10-03,Day,309.65
3,2022-10-03,2022-10-04,2022-10-04,Day,334.04
4,2022-10-03,2022-10-05,2022-10-05,Day,199.00
5,2022-10-03,2022-10-06,2022-10-06,Day,350.00
6,2022-10-03,2022-10-07,2022-10-07,Day,322.50
7,2022-10-03,2022-10-08,2022-10-08,Day,194.92
8,2022-10-03,2022-10-09,2022-10-09,Day,171.99
9,2022-10-03,2022-10-03,2022-10-31,Month,468.91
10,2022-10-03,2022-11-01,2022-11-30,Month,1445.22
11,2022-10-03,2022-12-01,2022-12-30,Month,2404.32
12,2022-10-03,2023-01-02,2023-01-31,Month,2329.24
13,2022-10-03,2023-01-02,2023-03-31,Quarter,1700.00
14,2022-10-03,2023-04-03,2023-06-30,Quarter,477.72
15,2022-10-03,2023-07-03,2023-09-29,Quarter,495.23
16,2022-10-03,2023-10-02,2023-12-29,Quarter,1040.17
17,2022-10-03,2024-01-01,2024-03-29,Quarter,808.73
18,2022-10-03,2022-09-26,2022-09-30,Week,414.12
19,2022-10-03,2022-10-03,2022-10-07,Week,303.04
20,2022-10-03,2022-10-10,2022-10-14,Week,366.00
21,2022-10-03,2022-10-17,2022-10-21,Week,452.50
22,2022-10-03,2022-10-24,2022-10-28,Week,681.00
23,2022-10-03,2022-10-31,2022-11-04,Week,861.32
24,2022-10-03,2022-10-01,2022-10-02,Weekend,148.30
25,2022-10-03,2023-01-02,2023-12-29,Year,928.28
26,2022-10-03,2024-01-01,2024-12-31,Year,376.19
27,2022-10-03,2025-01-01,2025-12-31,Year,335.60
28,2022-10-03,2026-01-01,2026-12-31,Year,318.94
