,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-04-09,2024-04-09,2024-04-10,Day,0.95
1,2024-04-09,2024-04-10,2024-04-11,Day,47.23
2,2024-04-09,2024-04-11,2024-04-12,Day,28.75
3,2024-04-09,2024-04-12,2024-04-13,Day,22.75
4,2024-04-09,2024-04-13,2024-04-14,Day,6.08
5,2024-04-09,2024-04-14,2024-04-15,Day,7.85
6,2024-04-09,2024-04-15,2024-04-16,Day,25.46
7,2024-04-09,2024-04-01,2024-04-30,Month,22.44
8,2024-04-09,2024-05-01,2024-05-31,Month,25.90
9,2024-04-09,2024-06-03,2024-06-28,Month,46.18
10,2024-04-09,2024-07-01,2024-08-01,Month,65.02
11,2024-04-09,2024-08-01,2024-09-01,Month,57.54
12,2024-04-09,2024-09-02,2024-10-01,Month,78.19
13,2024-04-09,2024-10-01,2024-11-01,Month,78.45
14,2024-04-09,2024-07-01,2024-10-01,Quarter,66.72
15,2024-04-09,2024-10-01,2025-01-01,Quarter,108.84
16,2024-04-09,2025-01-01,2025-04-01,Quarter,115.45
17,2024-04-09,2025-04-01,2025-07-01,Quarter,63.42
18,2024-04-09,2025-07-01,2025-10-01,Quarter,71.05
19,2024-04-09,2025-10-01,2026-01-01,Quarter,105.66
20,2024-04-09,2026-01-01,2026-04-01,Quarter,109.31
21,2024-04-09,2026-04-01,2026-07-01,Quarter,63.42
22,2024-04-09,2026-07-01,2026-10-01,Quarter,63.74
23,2024-04-09,2024-04-08,2024-04-13,Week,20.62
24,2024-04-09,2024-04-15,2024-04-20,Week,26.25
25,2024-04-09,2024-04-22,2024-04-27,Week,33.00
26,2024-04-09,2024-04-29,2024-05-04,Week,25.16
27,2024-04-09,2024-05-06,2024-05-11,Week,21.80
28,2024-04-09,2025-01-01,2026-01-01,Year,88.79
29,2024-04-09,2026-01-01,2027-01-01,Year,82.86
30,2024-04-09,2027-01-01,2028-01-01,Year,80.90
31,2024-04-09,2028-01-03,2029-01-01,Year,80.92
