,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-12-21,2018-12-21,2018-12-21,Day,53.96
1,2018-12-21,2018-12-22,2018-12-22,Day,44.58
2,2018-12-21,2018-12-23,2018-12-23,Day,45.42
3,2018-12-21,2018-12-24,2018-12-24,Day,50.33
4,2018-12-21,2018-12-01,2018-12-31,Month,54.75
5,2018-12-21,2019-01-01,2019-01-31,Month,76.9
6,2018-12-21,2019-02-01,2019-02-28,Month,79.07
7,2018-12-21,2019-03-01,2019-03-31,Month,59.25
8,2018-12-21,2019-04-01,2019-04-30,Month,55.8
9,2018-12-21,2019-05-01,2019-05-31,Month,55.18
10,2018-12-21,2019-06-01,2019-06-30,Month,48.58
11,2018-12-21,2019-01-01,2019-03-31,Quarter,71.5
12,2018-12-21,2019-04-01,2019-06-30,Quarter,53.21
13,2018-12-21,2019-07-01,2019-09-30,Quarter,54.31
14,2018-12-21,2019-10-01,2019-12-31,Quarter,67.29
15,2018-12-21,2020-01-01,2020-03-31,Quarter,66.82
16,2018-12-21,2018-12-17,2018-12-23,Week,56.64
17,2018-12-21,2018-12-24,2018-12-30,Week,50.98
18,2018-12-21,2018-12-31,2019-01-06,Week,59.39
19,2018-12-21,2019-01-07,2019-01-13,Week,76.75
20,2018-12-21,2019-01-14,2019-01-20,Week,82.0
21,2018-12-21,2018-12-22,2018-12-23,Weekend,45.0
22,2018-12-21,2019-01-01,2019-12-31,Year,61.55
23,2018-12-21,2020-01-01,2020-12-31,Year,54.6
24,2018-12-21,2021-01-01,2021-12-31,Year,50.19
25,2018-12-21,2022-01-01,2022-12-31,Year,48.5
