,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-06-15,2021-06-15,2021-06-16,Day,83.72
1,2021-06-15,2021-06-16,2021-06-17,Day,89.29
2,2021-06-15,2021-06-17,2021-06-18,Day,81.6
3,2021-06-15,2021-06-18,2021-06-19,Day,81.27
4,2021-06-15,2021-06-19,2021-06-20,Day,60.33
5,2021-06-15,2021-06-20,2021-06-21,Day,47.2
6,2021-06-15,2021-06-21,2021-06-22,Day,77.57
7,2021-06-15,2021-06-01,2021-07-01,Month,77.37
8,2021-06-15,2021-07-01,2021-07-31,Month,81.85
9,2021-06-15,2021-08-02,2021-09-01,Month,78.91
10,2021-06-15,2021-09-01,2021-10-01,Month,84.07
11,2021-06-15,2021-07-01,2021-10-01,Quarter,81.61
12,2021-06-15,2021-10-01,2022-01-01,Quarter,104.31
13,2021-06-15,2022-01-03,2022-04-01,Quarter,105.69
14,2021-06-15,2022-04-01,2022-07-01,Quarter,62.99
15,2021-06-15,2022-07-01,2022-10-01,Quarter,64.99
16,2021-06-15,2023-04-03,2023-07-01,Quarter,61.66
17,2021-06-15,2021-06-14,2021-06-19,Week,82.51
18,2021-06-15,2021-06-21,2021-06-26,Week,78.19
19,2021-06-15,2021-06-28,2021-07-03,Week,78.13
20,2021-06-15,2021-07-05,2021-07-10,Week,81.74
21,2021-06-15,2021-07-12,2021-07-17,Week,79.57
22,2021-06-15,2022-01-03,2022-12-31,Year,80.83
23,2021-06-15,2023-01-02,2023-12-30,Year,73.1
24,2021-06-15,2024-01-01,2025-01-01,Year,71.35
25,2021-06-15,2025-01-01,2026-01-01,Year,71.94
