,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-08-28,2018-08-27,2018-08-27,Day,71.31
1,2018-08-28,2018-08-28,2018-08-28,Day,71.31
2,2018-08-28,2018-08-29,2018-08-29,Day,74.38
3,2018-08-28,2018-08-29,2018-08-29,Day,72.69
4,2018-08-28,2018-08-30,2018-08-30,Day,72.69
5,2018-08-28,2018-07-31,2018-08-30,Month,65.1
6,2018-08-28,2018-08-01,2018-08-31,Month,65.1
7,2018-08-28,2018-09-03,2018-09-28,Month,74.34
8,2018-08-28,2018-10-01,2018-10-31,Month,85.24
9,2018-08-28,2018-11-01,2018-11-30,Month,92.16
10,2018-08-28,2018-10-01,2018-12-31,Quarter,87.66
11,2018-08-28,2019-01-01,2019-03-29,Quarter,84.93
12,2018-08-28,2019-04-01,2019-06-28,Quarter,55.9
13,2018-08-28,2019-07-01,2019-09-30,Quarter,56.2
14,2018-08-28,2019-10-01,2019-12-31,Quarter,78.65
15,2018-08-28,2018-08-27,2018-08-31,Week,71.83
16,2018-08-28,2018-09-03,2018-09-07,Week,75.17
17,2018-08-28,2018-09-09,2018-09-13,Week,74.38
18,2018-08-28,2018-09-10,2018-09-14,Week,74.38
19,2018-08-28,2018-09-16,2018-09-21,Week,74.0
20,2018-08-28,2018-09-17,2018-09-21,Week,74.0
21,2018-08-28,2018-09-24,2018-09-28,Week,73.8
22,2018-08-28,2018-09-01,2018-09-02,Weekend,0.01
23,2018-08-28,2019-01-01,2019-12-31,Year,68.85
24,2018-08-28,2020-01-01,2020-12-31,Year,65.13
25,2018-08-28,2021-01-01,2021-12-31,Year,63.28
26,2018-08-28,2022-01-03,2022-12-30,Year,64.2
