,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-11-07,2023-11-07,2023-11-08,Day,113.75
1,2023-11-07,2023-11-08,2023-11-09,Day,97.75
2,2023-11-07,2023-11-09,2023-11-10,Day,111.50
3,2023-11-07,2023-11-10,2023-11-11,Day,108.00
4,2023-11-07,2023-11-11,2023-11-12,Day,78.01
5,2023-11-07,2023-11-12,2023-11-13,Day,87.65
6,2023-11-07,2023-11-13,2023-11-14,Day,115.70
7,2023-11-07,2023-11-01,2023-12-01,Month,110.87
8,2023-11-07,2023-12-01,2024-01-01,Month,129.39
9,2023-11-07,2024-01-01,2024-02-01,Month,160.30
10,2023-11-07,2024-02-01,2024-03-01,Month,167.15
11,2023-11-07,2024-03-01,2024-04-01,Month,125.44
12,2023-11-07,2024-01-01,2024-04-01,Quarter,151.25
13,2023-11-07,2024-04-01,2024-07-01,Quarter,115.66
14,2023-11-07,2024-07-01,2024-10-01,Quarter,120.61
15,2023-11-07,2024-10-01,2025-01-01,Quarter,191.53
16,2023-11-07,2025-01-01,2025-04-01,Quarter,197.52
17,2023-11-07,2025-10-01,2026-01-01,Quarter,172.12
18,2023-11-07,2023-11-06,2023-11-11,Week,105.29
19,2023-11-07,2023-11-13,2023-11-18,Week,115.70
20,2023-11-07,2023-11-20,2023-11-25,Week,123.00
21,2023-11-07,2023-11-27,2023-12-02,Week,127.60
22,2023-11-07,2023-12-04,2023-12-09,Week,129.55
23,2023-11-07,2024-01-01,2025-01-01,Year,144.85
24,2023-11-07,2025-01-01,2026-01-01,Year,148.00
25,2023-11-07,2026-01-01,2027-01-01,Year,134.86
26,2023-11-07,2027-01-01,2028-01-01,Year,104.50
27,2023-11-07,2028-01-03,2029-01-01,Year,97.75
