,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-04-17,2024-04-17,2024-04-18,Day,27.70
1,2024-04-17,2024-04-18,2024-04-19,Day,47.20
2,2024-04-17,2024-04-19,2024-04-20,Day,31.00
3,2024-04-17,2024-04-20,2024-04-21,Day,10.46
4,2024-04-17,2024-04-21,2024-04-22,Day,6.74
5,2024-04-17,2024-04-22,2024-04-23,Day,39.07
6,2024-04-17,2024-04-23,2024-04-24,Day,50.99
7,2024-04-17,2024-04-01,2024-04-30,Month,24.60
8,2024-04-17,2024-05-01,2024-05-31,Month,31.00
9,2024-04-17,2024-06-03,2024-06-28,Month,46.40
10,2024-04-17,2024-07-01,2024-08-01,Month,70.00
11,2024-04-17,2024-08-01,2024-09-01,Month,59.53
12,2024-04-17,2024-09-02,2024-10-01,Month,82.53
13,2024-04-17,2024-10-01,2024-11-01,Month,86.46
14,2024-04-17,2024-07-01,2024-10-01,Quarter,70.50
15,2024-04-17,2024-10-01,2025-01-01,Quarter,114.65
16,2024-04-17,2025-01-01,2025-04-01,Quarter,124.78
17,2024-04-17,2025-04-01,2025-07-01,Quarter,66.31
18,2024-04-17,2025-07-01,2025-10-01,Quarter,76.89
19,2024-04-17,2025-10-01,2026-01-01,Quarter,108.92
20,2024-04-17,2026-01-01,2026-04-01,Quarter,108.24
21,2024-04-17,2026-04-01,2026-07-01,Quarter,62.29
22,2024-04-17,2026-07-01,2026-10-01,Quarter,62.60
23,2024-04-17,2024-04-15,2024-04-20,Week,21.85
24,2024-04-17,2024-04-22,2024-04-27,Week,50.55
25,2024-04-17,2024-04-29,2024-05-04,Week,30.32
26,2024-04-17,2024-05-06,2024-05-11,Week,28.90
27,2024-04-17,2024-05-13,2024-05-18,Week,28.60
28,2024-04-17,2025-01-01,2026-01-01,Year,94.10
29,2024-04-17,2026-01-01,2027-01-01,Year,81.38
30,2024-04-17,2027-01-01,2028-01-01,Year,77.75
31,2024-04-17,2028-01-03,2029-01-01,Year,77.08
