,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-02-15,2017-02-15,2017-02-15,Day,51.94
1,2017-02-15,2017-02-16,2017-02-16,Day,55.24
2,2017-02-15,2017-02-17,2017-02-17,Day,55.38
3,2017-02-15,2017-02-18,2017-02-18,Day,0.01
4,2017-02-15,2017-02-01,2017-02-28,Month,52.11
5,2017-02-15,2017-03-01,2017-03-31,Month,46.15
6,2017-02-15,2017-04-01,2017-04-30,Month,38.75
7,2017-02-15,2017-05-01,2017-05-31,Month,31.69
8,2017-02-15,2017-06-01,2017-06-30,Month,32.4
9,2017-02-15,2017-04-01,2017-06-30,Quarter,34.25
10,2017-02-15,2017-07-01,2017-09-30,Quarter,32.95
11,2017-02-15,2017-10-01,2017-12-31,Quarter,42.96
12,2017-02-15,2018-01-01,2018-03-31,Quarter,44.23
13,2017-02-15,2018-10-01,2018-12-31,Quarter,41.71
14,2017-02-15,2017-02-13,2017-02-19,Week,51.37
15,2017-02-15,2017-02-20,2017-02-26,Week,47.69
16,2017-02-15,2017-02-27,2017-03-05,Week,49.0
17,2017-02-15,2017-03-06,2017-03-12,Week,47.75
18,2017-02-15,2017-03-13,2017-03-19,Week,46.63
19,2017-02-15,2017-02-18,2017-02-19,Weekend,46.25
20,2017-02-15,2017-02-25,2017-02-26,Weekend,0.01
21,2017-02-15,2018-01-01,2019-01-01,Year,36.0
22,2017-02-15,2019-01-01,2020-01-01,Year,35.43
23,2017-02-15,2020-01-01,2021-01-01,Year,36.45
