,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-11-27,2020-11-27,2020-11-28,Day,70.71
1,2020-11-27,2020-11-28,2020-11-29,Day,50.15
2,2020-11-27,2020-11-29,2020-11-30,Day,45.25
3,2020-11-27,2020-11-30,2020-12-01,Day,66.96
4,2020-11-27,2020-12-01,2020-12-02,Day,65.66
5,2020-11-27,2020-12-02,2020-12-03,Day,75.04
6,2020-11-27,2020-12-03,2020-12-04,Day,66.33
7,2020-11-27,2020-11-02,2020-12-01,Month,49.38
8,2020-11-27,2020-12-01,2021-01-01,Month,58.95
9,2020-11-27,2021-01-01,2021-01-30,Month,64.12
10,2020-11-27,2021-02-01,2021-02-27,Month,73.14
11,2020-11-27,2021-01-01,2021-04-01,Quarter,65.19
12,2020-11-27,2021-04-01,2021-07-01,Quarter,44.0
13,2020-11-27,2021-07-01,2021-10-01,Quarter,47.41
14,2020-11-27,2021-10-01,2022-01-01,Quarter,68.0
15,2020-11-27,2022-01-03,2022-04-01,Quarter,76.45
16,2020-11-27,2022-07-01,2022-10-01,Quarter,50.33
17,2020-11-27,2020-11-23,2020-11-28,Week,58.7
18,2020-11-27,2020-11-30,2020-12-05,Week,66.63
19,2020-11-27,2020-12-07,2020-12-12,Week,63.0
20,2020-11-27,2020-12-14,2020-12-19,Week,60.0
21,2020-11-27,2020-12-21,2020-12-26,Week,52.87
22,2020-11-27,2021-01-01,2022-01-01,Year,56.13
23,2020-11-27,2022-01-03,2022-12-31,Year,60.56
24,2020-11-27,2023-01-02,2023-12-30,Year,63.03
25,2020-11-27,2024-01-01,2025-01-01,Year,63.16
