,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-12-28,2017-12-28,2017-12-28,Day,46.75
1,2017-12-28,2017-12-29,2017-12-29,Day,42.84
2,2017-12-28,2017-12-30,2017-12-30,Day,23.45
3,2017-12-28,2017-12-31,2017-12-31,Day,19.45
4,2017-12-28,2018-01-01,2018-01-01,Day,22.0
5,2017-12-28,2017-12-01,2017-12-31,Month,57.13
6,2017-12-28,2018-01-01,2018-01-31,Month,57.68
7,2017-12-28,2018-02-01,2018-02-28,Month,58.43
8,2017-12-28,2018-03-01,2018-03-31,Month,45.68
9,2017-12-28,2018-04-01,2018-04-30,Month,38.67
10,2017-12-28,2018-05-01,2018-05-31,Month,35.01
11,2017-12-28,2018-06-01,2018-06-30,Month,35.87
12,2017-12-28,2018-04-01,2018-06-30,Quarter,36.5
13,2017-12-28,2018-07-01,2018-09-30,Quarter,35.27
14,2017-12-28,2018-10-01,2018-12-31,Quarter,50.45
15,2017-12-28,2019-01-01,2019-03-31,Quarter,51.98
16,2017-12-28,2017-12-25,2017-12-31,Week,32.65
17,2017-12-28,2018-01-01,2018-01-07,Week,38.63
18,2017-12-28,2018-01-08,2018-01-14,Week,57.5
19,2017-12-28,2018-01-15,2018-01-21,Week,61.5
20,2017-12-28,2018-01-22,2018-01-28,Week,63.0
21,2017-12-28,2017-12-30,2017-12-31,Weekend,21.45
22,2017-12-28,2018-01-06,2018-01-07,Weekend,0.01
23,2017-12-28,2019-01-01,2019-12-31,Year,42.02
24,2017-12-28,2020-01-01,2020-12-31,Year,41.4
25,2017-12-28,2021-01-01,2021-12-31,Year,41.2
