,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-10-05,2021-10-05,2021-10-06,Day,188.81
1,2021-10-05,2021-10-06,2021-10-07,Day,220.93
2,2021-10-05,2021-10-07,2021-10-08,Day,304.31
3,2021-10-05,2021-10-08,2021-10-09,Day,261.42
4,2021-10-05,2021-10-09,2021-10-10,Day,186.98
5,2021-10-05,2021-10-10,2021-10-11,Day,152.28
6,2021-10-05,2021-10-11,2021-10-12,Day,263.02
7,2021-10-05,2021-10-01,2021-10-30,Month,259.92
8,2021-10-05,2021-11-01,2021-12-01,Month,365.25
9,2021-10-05,2021-12-01,2022-01-01,Month,381.0
10,2021-10-05,2022-01-03,2022-02-01,Month,440.04
11,2021-10-05,2022-01-03,2022-04-01,Quarter,401.66
12,2021-10-05,2022-04-01,2022-07-01,Quarter,136.41
13,2021-10-05,2022-07-01,2022-10-01,Quarter,137.21
14,2021-10-05,2022-10-03,2022-12-31,Quarter,238.5
15,2021-10-05,2023-01-02,2023-04-01,Quarter,178.06
16,2021-10-05,2023-04-03,2023-07-01,Quarter,97.06
17,2021-10-05,2021-10-04,2021-10-09,Week,232.56
18,2021-10-05,2021-10-11,2021-10-16,Week,263.82
19,2021-10-05,2021-10-18,2021-10-23,Week,273.04
20,2021-10-05,2021-10-25,2021-10-30,Week,289.11
21,2021-10-05,2021-11-01,2021-11-06,Week,265.12
22,2021-10-05,2022-01-03,2022-12-31,Year,227.43
23,2021-10-05,2023-01-02,2023-12-30,Year,131.56
24,2021-10-05,2024-01-01,2025-01-01,Year,98.18
25,2021-10-05,2025-01-01,2026-01-01,Year,95.45
