,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-06-05,2020-06-05,2020-06-05,Day,17.85
1,2020-06-05,2020-06-06,2020-06-06,Day,7.44
2,2020-06-05,2020-06-07,2020-06-07,Day,11.56
3,2020-06-05,2020-06-08,2020-06-08,Day,25.42
4,2020-06-05,2020-06-09,2020-06-09,Day,29.48
5,2020-06-05,2020-06-10,2020-06-10,Day,27.95
6,2020-06-05,2020-06-11,2020-06-11,Day,25.78
7,2020-06-05,2020-06-01,2020-06-30,Month,23.98
8,2020-06-05,2020-07-01,2020-07-31,Month,30.95
9,2020-06-05,2020-08-01,2020-08-31,Month,31.95
10,2020-06-05,2020-09-01,2020-09-30,Month,37.58
11,2020-06-05,2020-10-01,2020-10-31,Month,49.78
12,2020-06-05,2020-11-01,2020-11-30,Month,63.11
13,2020-06-05,2020-12-01,2020-12-31,Month,65.01
14,2020-06-05,2020-07-01,2020-09-30,Quarter,33.45
15,2020-06-05,2020-10-01,2020-12-31,Quarter,59.25
16,2020-06-05,2021-01-01,2021-03-31,Quarter,57.18
17,2020-06-05,2021-04-01,2021-06-30,Quarter,35.92
18,2020-06-05,2021-07-01,2021-09-30,Quarter,37.74
19,2020-06-05,2021-10-01,2021-12-31,Quarter,56.0
20,2020-06-05,2020-06-01,2020-06-07,Week,16.26
21,2020-06-05,2020-06-08,2020-06-14,Week,23.55
22,2020-06-05,2020-06-15,2020-06-21,Week,26.25
23,2020-06-05,2020-06-22,2020-06-28,Week,28.0
24,2020-06-05,2020-06-29,2020-07-05,Week,29.0
25,2020-06-05,2020-06-06,2020-06-07,Weekend,9.5
26,2020-06-05,2021-01-01,2021-12-31,Year,46.68
27,2020-06-05,2022-01-01,2022-12-31,Year,47.23
28,2020-06-05,2023-01-01,2023-12-31,Year,46.11
