,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-08-23,2017-08-23,2017-08-23,Day,39.0
1,2017-08-23,2017-08-24,2017-08-24,Day,41.25
2,2017-08-23,2017-08-25,2017-08-25,Day,39.4
3,2017-08-23,2017-08-26,2017-08-26,Day,0.01
4,2017-08-23,2017-08-01,2017-08-31,Month,37.13
5,2017-08-23,2017-09-01,2017-09-29,Month,43.25
6,2017-08-23,2017-10-02,2017-10-31,Month,53.55
7,2017-08-23,2017-11-01,2017-11-30,Month,68.2
8,2017-08-23,2017-10-02,2017-12-29,Quarter,62.84
9,2017-08-23,2018-01-01,2018-03-30,Quarter,64.6
10,2017-08-23,2018-04-02,2018-06-29,Quarter,39.28
11,2017-08-23,2018-07-02,2018-09-28,Quarter,40.46
12,2017-08-23,2018-10-01,2018-12-31,Quarter,58.94
13,2017-08-23,2017-08-21,2017-08-25,Week,38.78
14,2017-08-23,2017-08-28,2017-09-01,Week,41.6
15,2017-08-23,2017-09-04,2017-09-08,Week,41.42
16,2017-08-23,2017-09-11,2017-09-15,Week,41.5
17,2017-08-23,2017-09-18,2017-09-22,Week,44.25
18,2017-08-23,2017-08-26,2017-08-27,Weekend,0.01
19,2017-08-23,2017-09-02,2017-09-03,Weekend,0.01
20,2017-08-23,2018-01-01,2019-01-01,Year,50.85
21,2017-08-23,2019-01-01,2020-01-01,Year,50.73
22,2017-08-23,2020-01-01,2021-01-01,Year,52.92
23,2017-08-23,2021-01-01,2022-01-01,Year,54.35
