,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-08-18,2020-08-18,2020-08-19,Day,43.54
1,2020-08-18,2020-08-19,2020-08-20,Day,39.65
2,2020-08-18,2020-08-20,2020-08-21,Day,38.5
3,2020-08-18,2020-08-21,2020-08-22,Day,37.25
4,2020-08-18,2020-08-22,2020-08-23,Day,28.5
5,2020-08-18,2020-08-23,2020-08-24,Day,20.0
6,2020-08-18,2020-08-24,2020-08-25,Day,41.16
7,2020-08-18,2020-08-03,2020-09-01,Month,40.95
8,2020-08-18,2020-09-01,2020-10-01,Month,46.21
9,2020-08-18,2020-10-01,2020-10-31,Month,50.35
10,2020-08-18,2020-11-02,2020-12-01,Month,82.54
11,2020-08-18,2020-12-01,2021-01-01,Month,81.66
12,2020-08-18,2020-10-01,2021-01-01,Quarter,71.5
13,2020-08-18,2021-01-01,2021-04-01,Quarter,75.87
14,2020-08-18,2021-04-01,2021-07-01,Quarter,41.97
15,2020-08-18,2021-07-01,2021-10-01,Quarter,44.85
16,2020-08-18,2021-10-01,2022-01-01,Quarter,76.37
17,2020-08-18,2022-01-03,2022-04-01,Quarter,76.35
18,2020-08-18,2022-07-01,2022-10-01,Quarter,46.88
19,2020-08-18,2020-08-17,2020-08-22,Week,40.45
20,2020-08-18,2020-08-24,2020-08-29,Week,42.04
21,2020-08-18,2020-08-31,2020-09-05,Week,44.63
22,2020-08-18,2020-09-07,2020-09-12,Week,45.25
23,2020-08-18,2020-09-14,2020-09-19,Week,45.75
24,2020-08-18,2021-01-01,2022-01-01,Year,59.71
25,2020-08-18,2022-01-03,2022-12-31,Year,61.6
26,2020-08-18,2023-01-02,2023-12-30,Year,63.51
27,2020-08-18,2024-01-01,2025-01-01,Year,63.9
