,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-09-14,2020-09-12,2020-09-13,Day,39.86
1,2020-09-14,2020-09-13,2020-09-14,Day,34.71
2,2020-09-14,2020-09-14,2020-09-15,Day,55.23
3,2020-09-14,2020-09-15,2020-09-16,Day,72.76
4,2020-09-14,2020-09-16,2020-09-17,Day,58.33
5,2020-09-14,2020-09-17,2020-09-18,Day,52.17
6,2020-09-14,2020-09-18,2020-09-19,Day,51.13
7,2020-09-14,2020-09-19,2020-09-20,Day,43.12
8,2020-09-14,2020-09-20,2020-09-21,Day,35.22
9,2020-09-14,2020-09-01,2020-10-01,Month,48.2
10,2020-09-14,2020-10-01,2020-11-01,Month,47.13
11,2020-09-14,2020-11-01,2020-12-01,Month,61.78
12,2020-09-14,2020-12-01,2021-01-01,Month,63.12
13,2020-09-14,2021-01-01,2021-02-01,Month,64.98
14,2020-09-14,2021-02-01,2021-03-01,Month,64.51
15,2020-09-14,2021-03-01,2021-04-01,Month,51.04
16,2020-09-14,2020-10-01,2021-01-01,Quarter,57.29
17,2020-09-14,2021-01-01,2021-04-01,Quarter,60.04
18,2020-09-14,2021-04-01,2021-07-01,Quarter,38.8
19,2020-09-14,2021-07-01,2021-10-01,Quarter,40.24
20,2020-09-14,2021-10-01,2022-01-01,Quarter,56.19
21,2020-09-14,2022-04-01,2022-07-01,Quarter,38.35
22,2020-09-14,2022-07-01,2022-10-01,Quarter,40.57
23,2020-09-14,2020-09-07,2020-09-14,Week,45.69
24,2020-09-14,2020-09-14,2020-09-21,Week,52.57
25,2020-09-14,2020-09-21,2020-09-28,Week,49.93
26,2020-09-14,2020-09-28,2020-10-05,Week,46.31
27,2020-09-14,2020-10-05,2020-10-12,Week,46.25
28,2020-09-14,2020-10-12,2020-10-19,Week,46.5
29,2020-09-14,2020-09-12,2020-09-14,Weekend,37.29
30,2020-09-14,2020-09-19,2020-09-21,Weekend,39.17
31,2020-09-14,2021-01-01,2022-01-01,Year,48.78
32,2020-09-14,2022-01-01,2023-01-01,Year,47.95
33,2020-09-14,2023-01-01,2024-01-01,Year,48.7
34,2020-09-14,2024-01-01,2025-01-01,Year,51.32
