,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-03-19,2018-03-17,2018-03-17,Day,51.79
1,2018-03-19,2018-03-18,2018-03-18,Day,41.09
2,2018-03-19,2018-03-19,2018-03-19,Day,54.25
3,2018-03-19,2018-03-20,2018-03-20,Day,48.83
4,2018-03-19,2018-03-21,2018-03-21,Day,57.44
5,2018-03-19,2018-03-01,2018-03-31,Month,47.33
6,2018-03-19,2018-04-01,2018-04-30,Month,37.75
7,2018-03-19,2018-05-01,2018-05-31,Month,30.15
8,2018-03-19,2018-06-01,2018-06-30,Month,32.71
9,2018-03-19,2018-07-01,2018-07-31,Month,33.79
10,2018-03-19,2018-07-31,2018-08-30,Month,31.76
11,2018-03-19,2018-08-01,2018-08-31,Month,31.76
12,2018-03-19,2018-09-01,2018-09-30,Month,37.09
13,2018-03-19,2018-04-01,2018-06-30,Quarter,33.5
14,2018-03-19,2018-07-01,2018-09-30,Quarter,34.18
15,2018-03-19,2018-10-01,2018-12-31,Quarter,49.21
16,2018-03-19,2019-01-01,2019-03-31,Quarter,50.32
17,2018-03-19,2019-04-01,2019-06-30,Quarter,30.64
18,2018-03-19,2019-07-01,2019-09-30,Quarter,30.89
19,2018-03-19,2019-10-01,2019-12-31,Quarter,45.95
20,2018-03-19,2018-03-12,2018-03-18,Week,44.16
21,2018-03-19,2018-03-19,2018-03-25,Week,49.27
22,2018-03-19,2018-03-26,2018-04-01,Week,41.75
23,2018-03-19,2018-04-02,2018-04-08,Week,38.42
24,2018-03-19,2018-04-09,2018-04-15,Week,39.38
25,2018-03-19,2018-04-16,2018-04-22,Week,38.5
26,2018-03-19,2018-03-17,2018-03-18,Weekend,46.44
27,2018-03-19,2018-03-24,2018-03-25,Weekend,38.37
28,2018-03-19,2019-01-01,2019-12-31,Year,39.41
29,2018-03-19,2020-01-01,2020-12-31,Year,39.28
30,2018-03-19,2021-01-01,2021-12-31,Year,39.98
