,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-06-02,2021-06-02,2021-06-03,Day,64.73
1,2021-06-02,2021-06-03,2021-06-04,Day,67.29
2,2021-06-02,2021-06-04,2021-06-05,Day,71.75
3,2021-06-02,2021-06-05,2021-06-06,Day,54.54
4,2021-06-02,2021-06-06,2021-06-07,Day,38.56
5,2021-06-02,2021-06-07,2021-06-08,Day,73.0
6,2021-06-02,2021-06-08,2021-06-09,Day,73.0
7,2021-06-02,2021-06-01,2021-07-01,Month,70.71
8,2021-06-02,2021-07-01,2021-07-31,Month,75.55
9,2021-06-02,2021-08-02,2021-09-01,Month,71.39
10,2021-06-02,2021-09-01,2021-10-01,Month,80.09
11,2021-06-02,2021-07-01,2021-10-01,Quarter,75.68
12,2021-06-02,2021-10-01,2022-01-01,Quarter,100.6
13,2021-06-02,2022-01-03,2022-04-01,Quarter,101.84
14,2021-06-02,2022-04-01,2022-07-01,Quarter,60.31
15,2021-06-02,2022-07-01,2022-10-01,Quarter,64.25
16,2021-06-02,2023-04-03,2023-07-01,Quarter,59.85
17,2021-06-02,2021-05-31,2021-06-05,Week,67.45
18,2021-06-02,2021-06-07,2021-06-12,Week,73.07
19,2021-06-02,2021-06-14,2021-06-19,Week,70.38
20,2021-06-02,2021-06-21,2021-06-26,Week,70.5
21,2021-06-02,2021-06-28,2021-07-03,Week,71.25
22,2021-06-02,2022-01-03,2022-12-31,Year,78.5
23,2021-06-02,2023-01-02,2023-12-30,Year,71.29
24,2021-06-02,2024-01-01,2025-01-01,Year,71.18
25,2021-06-02,2025-01-01,2026-01-01,Year,70.9
