,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-11-13,2017-11-11,2017-11-11,Day,57.02
1,2017-11-13,2017-11-12,2017-11-12,Day,46.29
2,2017-11-13,2017-11-13,2017-11-13,Day,68.9
3,2017-11-13,2017-11-14,2017-11-14,Day,102.56
4,2017-11-13,2017-11-01,2017-11-30,Month,102.83
5,2017-11-13,2017-12-01,2017-12-29,Month,90.5
6,2017-11-13,2018-01-01,2018-01-31,Month,85.25
7,2017-11-13,2018-02-01,2018-02-28,Month,80.17
8,2017-11-13,2018-01-01,2018-03-30,Quarter,73.76
9,2017-11-13,2018-04-02,2018-06-29,Quarter,42.4
10,2017-11-13,2018-07-02,2018-09-28,Quarter,42.85
11,2017-11-13,2018-10-01,2018-12-31,Quarter,62.09
12,2017-11-13,2017-11-06,2017-11-10,Week,91.33
13,2017-11-13,2017-11-13,2017-11-17,Week,105.0
14,2017-11-13,2017-11-20,2017-11-24,Week,135.0
15,2017-11-13,2017-11-27,2017-12-01,Week,108.0
16,2017-11-13,2017-12-04,2017-12-08,Week,102.5
17,2017-11-13,2017-12-11,2017-12-15,Week,100.25
18,2017-11-13,2017-11-11,2017-11-12,Weekend,51.65
19,2017-11-13,2017-11-18,2017-11-19,Weekend,0.01
20,2017-11-13,2017-11-25,2017-11-26,Weekend,0.01
21,2017-11-13,2018-01-01,2019-01-01,Year,55.3
22,2017-11-13,2019-01-01,2020-01-01,Year,54.85
23,2017-11-13,2020-01-01,2021-01-01,Year,56.75
24,2017-11-13,2021-01-01,2022-01-01,Year,57.65
