,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-04-03,2017-04-01,2017-04-01,Day,31.46
1,2017-04-03,2017-04-02,2017-04-02,Day,30.32
2,2017-04-03,2017-04-03,2017-04-03,Day,37.84
3,2017-04-03,2017-04-04,2017-04-04,Day,38.75
4,2017-04-03,2017-04-05,2017-04-05,Day,36.0
5,2017-04-03,2017-04-01,2017-04-30,Month,33.41
6,2017-04-03,2017-05-01,2017-05-31,Month,32.8
7,2017-04-03,2017-06-01,2017-06-30,Month,33.2
8,2017-04-03,2017-07-01,2017-07-31,Month,33.4
9,2017-04-03,2017-07-01,2017-09-30,Quarter,33.41
10,2017-04-03,2017-10-01,2017-12-31,Quarter,42.29
11,2017-04-03,2018-01-01,2018-03-31,Quarter,43.48
12,2017-04-03,2018-04-01,2018-06-30,Quarter,29.25
13,2017-04-03,2018-10-01,2018-12-31,Quarter,40.97
14,2017-04-03,2017-03-27,2017-04-02,Week,33.17
15,2017-04-03,2017-04-03,2017-04-09,Week,34.75
16,2017-04-03,2017-04-10,2017-04-16,Week,32.38
17,2017-04-03,2017-04-17,2017-04-23,Week,33.25
18,2017-04-03,2017-04-24,2017-04-30,Week,34.0
19,2017-04-03,2017-05-01,2017-05-07,Week,32.5
20,2017-04-03,2017-04-01,2017-04-02,Weekend,30.89
21,2017-04-03,2017-04-08,2017-04-09,Weekend,0.01
22,2017-04-03,2018-01-01,2019-01-01,Year,35.98
23,2017-04-03,2019-01-01,2020-01-01,Year,34.95
24,2017-04-03,2020-01-01,2021-01-01,Year,35.87
