,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-11-29,2023-11-29,2023-11-30,Day,140.48
1,2023-11-29,2023-11-30,2023-12-01,Day,168.80
2,2023-11-29,2023-12-01,2023-12-02,Day,161.75
3,2023-11-29,2023-12-02,2023-12-03,Day,119.31
4,2023-11-29,2023-12-03,2023-12-04,Day,116.95
5,2023-11-29,2023-12-04,2023-12-05,Day,148.33
6,2023-11-29,2023-12-05,2023-12-06,Day,152.10
7,2023-11-29,2023-11-01,2023-12-01,Month,88.96
8,2023-11-29,2023-12-01,2024-01-01,Month,94.22
9,2023-11-29,2024-01-01,2024-02-01,Month,104.92
10,2023-11-29,2024-02-01,2024-03-01,Month,114.01
11,2023-11-29,2024-03-01,2024-04-01,Month,99.83
12,2023-11-29,2024-04-01,2024-05-01,Month,95.54
13,2023-11-29,2024-05-01,2024-06-01,Month,81.15
14,2023-11-29,2024-01-01,2024-04-01,Quarter,106.09
15,2023-11-29,2024-04-01,2024-07-01,Quarter,87.12
16,2023-11-29,2024-07-01,2024-10-01,Quarter,96.21
17,2023-11-29,2024-10-01,2025-01-01,Quarter,131.79
18,2023-11-29,2025-01-01,2025-04-01,Quarter,137.38
19,2023-11-29,2025-04-01,2025-07-01,Quarter,74.21
20,2023-11-29,2025-07-01,2025-10-01,Quarter,75.86
21,2023-11-29,2025-10-01,2026-01-01,Quarter,122.38
22,2023-11-29,2026-01-01,2026-04-01,Quarter,120.50
23,2023-11-29,2023-11-27,2023-12-04,Week,135.20
24,2023-11-29,2023-12-04,2023-12-11,Week,111.59
25,2023-11-29,2023-12-11,2023-12-18,Week,95.90
26,2023-11-29,2023-12-18,2023-12-25,Week,88.91
27,2023-11-29,2023-12-25,2024-01-01,Week,64.00
28,2023-11-29,2023-12-02,2023-12-04,Weekend,118.13
29,2023-11-29,2023-12-09,2023-12-11,Weekend,75.50
30,2023-11-29,2024-01-01,2025-01-01,Year,105.35
31,2023-11-29,2025-01-01,2026-01-01,Year,102.34
32,2023-11-29,2026-01-01,2027-01-01,Year,87.22
33,2023-11-29,2027-01-01,2028-01-01,Year,82.32
34,2023-11-29,2028-01-01,2029-01-01,Year,70.13
