,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-02-06,2015-02-01,2015-02-28,Month,47.47
1,2015-02-06,2015-03-01,2015-03-31,Month,40.3
2,2015-02-06,2015-04-01,2015-04-30,Month,36.3
3,2015-02-06,2015-05-01,2015-05-31,Month,29.5
4,2015-02-06,2015-04-01,2015-06-30,Quarter,32.28
5,2015-02-06,2015-07-01,2015-09-30,Quarter,31.55
6,2015-02-06,2015-10-01,2015-12-31,Quarter,46.22
7,2015-02-06,2016-01-01,2016-03-31,Quarter,48.22
8,2015-02-06,2016-04-01,2016-06-30,Quarter,32.26
9,2015-02-06,2016-07-01,2016-09-30,Quarter,32.23
10,2015-02-06,2016-10-01,2016-12-31,Quarter,44.71
11,2015-02-06,2015-02-02,2015-02-08,Week,51.87
12,2015-02-06,2015-02-09,2015-02-15,Week,48.25
13,2015-02-06,2015-02-16,2015-02-22,Week,46.25
14,2015-02-06,2015-02-23,2015-03-01,Week,44.72
15,2015-02-06,2015-03-02,2015-03-08,Week,42.5
16,2015-02-06,2016-01-01,2017-01-01,Year,39.35
17,2015-02-06,2017-01-01,2018-01-01,Year,39.52
18,2015-02-06,2018-01-01,2019-01-01,Year,39.75
