,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-02-06,2023-02-04,2023-02-05,Day,158.52
1,2023-02-06,2023-02-05,2023-02-06,Day,129.59
2,2023-02-06,2023-02-06,2023-02-07,Day,184.11
3,2023-02-06,2023-02-07,2023-02-08,Day,188.17
4,2023-02-06,2023-02-08,2023-02-09,Day,181.00
5,2023-02-06,2023-02-09,2023-02-10,Day,174.00
6,2023-02-06,2023-02-10,2023-02-11,Day,170.00
7,2023-02-06,2023-02-11,2023-02-12,Day,159.54
8,2023-02-06,2023-02-12,2023-02-13,Day,125.21
9,2023-02-06,2023-02-01,2023-03-01,Month,169.36
10,2023-02-06,2023-03-01,2023-04-01,Month,175.76
11,2023-02-06,2023-04-03,2023-05-01,Month,172.07
12,2023-02-06,2023-05-01,2023-06-01,Month,155.75
13,2023-02-06,2023-06-01,2023-07-01,Month,173.74
14,2023-02-06,2023-07-03,2023-08-01,Month,196.23
15,2023-02-06,2023-04-03,2023-07-01,Quarter,166.86
16,2023-02-06,2023-07-03,2023-10-01,Quarter,195.66
17,2023-02-06,2023-10-02,2024-01-01,Quarter,363.17
18,2023-02-06,2024-01-01,2024-04-01,Quarter,410.46
19,2023-02-06,2024-04-01,2024-07-01,Quarter,202.71
20,2023-02-06,2024-07-01,2024-10-01,Quarter,202.91
21,2023-02-06,2024-10-01,2025-01-01,Quarter,349.19
22,2023-02-06,2023-01-30,2023-02-04,Week,165.24
23,2023-02-06,2023-02-06,2023-02-11,Week,179.46
24,2023-02-06,2023-02-13,2023-02-18,Week,165.30
25,2023-02-06,2023-02-20,2023-02-25,Week,165.20
26,2023-02-06,2023-02-27,2023-03-04,Week,181.10
27,2023-02-06,2023-03-06,2023-03-11,Week,181.71
28,2023-02-06,2023-02-04,2023-02-06,Weekend,144.05
29,2023-02-06,2024-01-01,2025-01-01,Year,291.20
30,2023-02-06,2025-01-01,2026-01-01,Year,234.51
31,2023-02-06,2026-01-01,2027-01-01,Year,213.76
