,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-01-31,2023-01-31,2023-02-01,Day,165.37
1,2023-01-31,2023-02-01,2023-02-02,Day,158.07
2,2023-01-31,2023-02-02,2023-02-03,Day,169.50
3,2023-01-31,2023-02-03,2023-02-04,Day,155.50
4,2023-01-31,2023-02-04,2023-02-05,Day,141.22
5,2023-01-31,2023-02-05,2023-02-06,Day,110.83
6,2023-01-31,2023-02-06,2023-02-07,Day,197.60
7,2023-01-31,2023-02-01,2023-03-01,Month,185.93
8,2023-01-31,2023-03-01,2023-04-01,Month,175.77
9,2023-01-31,2023-04-03,2023-05-01,Month,174.00
10,2023-01-31,2023-05-01,2023-06-01,Month,159.28
11,2023-01-31,2023-06-01,2023-07-01,Month,183.49
12,2023-01-31,2023-07-03,2023-08-01,Month,195.45
13,2023-01-31,2023-04-03,2023-07-01,Quarter,172.00
14,2023-01-31,2023-07-03,2023-10-01,Quarter,197.77
15,2023-01-31,2023-10-02,2024-01-01,Quarter,354.52
16,2023-01-31,2024-01-01,2024-04-01,Quarter,378.15
17,2023-01-31,2024-04-01,2024-07-01,Quarter,227.37
18,2023-01-31,2024-07-01,2024-10-01,Quarter,225.20
19,2023-01-31,2024-10-01,2025-01-01,Quarter,323.64
20,2023-01-31,2023-01-30,2023-02-04,Week,166.51
21,2023-01-31,2023-02-06,2023-02-11,Week,194.30
22,2023-01-31,2023-02-13,2023-02-18,Week,186.00
23,2023-01-31,2023-02-20,2023-02-25,Week,189.30
24,2023-01-31,2023-02-27,2023-03-04,Week,194.54
25,2023-01-31,2024-01-01,2025-01-01,Year,288.48
26,2023-01-31,2025-01-01,2026-01-01,Year,227.21
27,2023-01-31,2026-01-01,2027-01-01,Year,215.94
