,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-03-29,2022-03-29,2022-03-29,Day,273.16
1,2022-03-29,2022-03-30,2022-03-30,Day,335.82
2,2022-03-29,2022-03-31,2022-03-31,Day,315.0
3,2022-03-29,2022-04-01,2022-04-01,Day,330.0
4,2022-03-29,2022-04-02,2022-04-02,Day,321.05
5,2022-03-29,2022-04-03,2022-04-03,Day,266.76
6,2022-03-29,2022-04-04,2022-04-04,Day,526.25
7,2022-03-29,2022-03-01,2022-03-31,Month,316.95
8,2022-03-29,2022-04-01,2022-04-29,Month,346.75
9,2022-03-29,2022-05-02,2022-05-31,Month,298.9
10,2022-03-29,2022-06-01,2022-06-30,Month,308.0
11,2022-03-29,2022-08-01,2022-08-31,Month,295.17
12,2022-03-29,2022-04-01,2022-06-30,Quarter,317.44
13,2022-03-29,2022-07-01,2022-09-30,Quarter,313.35
14,2022-03-29,2022-10-03,2022-12-30,Quarter,522.75
15,2022-03-29,2023-01-02,2023-03-31,Quarter,495.25
16,2022-03-29,2023-04-03,2023-06-30,Quarter,167.51
17,2022-03-29,2023-07-03,2023-09-29,Quarter,165.28
18,2022-03-29,2023-10-02,2023-12-29,Quarter,341.97
19,2022-03-29,2022-03-28,2022-04-01,Week,302.46
20,2022-03-29,2022-04-04,2022-04-08,Week,446.0
21,2022-03-29,2022-04-11,2022-04-15,Week,328.28
22,2022-03-29,2022-04-18,2022-04-22,Week,308.83
23,2022-03-29,2022-04-25,2022-04-29,Week,307.23
24,2022-03-29,2023-01-02,2023-12-30,Year,292.5
25,2022-03-29,2024-01-01,2025-01-01,Year,238.98
26,2022-03-29,2025-01-01,2026-01-01,Year,174.0
