,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-12-02,2016-12-02,2016-12-02,Day,71.52
1,2016-12-02,2016-12-03,2016-12-03,Day,56.68
2,2016-12-02,2016-12-04,2016-12-04,Day,48.26
3,2016-12-02,2016-12-05,2016-12-05,Day,69.63
4,2016-12-02,2016-12-06,2016-12-06,Day,78.75
5,2016-12-02,2016-12-01,2016-12-31,Month,65.1
6,2016-12-02,2017-01-01,2017-01-31,Month,81.0
7,2016-12-02,2017-02-01,2017-02-28,Month,69.0
8,2016-12-02,2017-03-01,2017-03-31,Month,49.0
9,2016-12-02,2017-04-01,2017-04-30,Month,38.07
10,2016-12-02,2017-01-01,2017-03-31,Quarter,66.25
11,2016-12-02,2017-04-01,2017-06-30,Quarter,31.2
12,2016-12-02,2017-07-01,2017-09-30,Quarter,29.15
13,2016-12-02,2017-10-01,2017-12-31,Quarter,42.19
14,2016-12-02,2018-01-01,2018-03-31,Quarter,46.34
15,2016-12-02,2016-11-28,2016-12-04,Week,70.94
16,2016-12-02,2016-12-05,2016-12-11,Week,63.38
17,2016-12-02,2016-12-12,2016-12-18,Week,65.5
18,2016-12-02,2016-12-19,2016-12-25,Week,74.5
19,2016-12-02,2016-12-26,2017-01-01,Week,52.5
20,2016-12-02,2016-12-03,2016-12-04,Weekend,52.47
21,2016-12-02,2016-12-10,2016-12-11,Weekend,52.0
22,2016-12-02,2017-01-01,2018-01-01,Year,42.09
23,2016-12-02,2018-01-01,2019-01-01,Year,35.7
24,2016-12-02,2019-01-01,2020-01-01,Year,35.85
25,2016-12-02,2020-01-01,2021-01-01,Year,36.7
