,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-01-24,2024-01-24,2024-01-25,Day,62.94
1,2024-01-24,2024-01-25,2024-01-26,Day,79.57
2,2024-01-24,2024-01-26,2024-01-27,Day,70.00
3,2024-01-24,2024-01-27,2024-01-28,Day,82.42
4,2024-01-24,2024-01-28,2024-01-29,Day,54.67
5,2024-01-24,2024-01-29,2024-01-30,Day,86.52
6,2024-01-24,2024-01-30,2024-01-31,Day,91.93
7,2024-01-24,2024-01-01,2024-02-01,Month,87.55
8,2024-01-24,2024-02-01,2024-03-01,Month,83.71
9,2024-01-24,2024-03-01,2024-04-01,Month,71.75
10,2024-01-24,2024-04-01,2024-05-01,Month,64.04
11,2024-01-24,2024-09-02,2024-10-01,Month,82.25
12,2024-01-24,2024-04-01,2024-07-01,Quarter,63.16
13,2024-01-24,2024-07-01,2024-10-01,Quarter,74.02
14,2024-01-24,2024-10-01,2025-01-01,Quarter,109.60
15,2024-01-24,2025-01-01,2025-04-01,Quarter,110.98
16,2024-01-24,2025-04-01,2025-07-01,Quarter,73.97
17,2024-01-24,2025-07-01,2025-10-01,Quarter,78.63
18,2024-01-24,2025-10-01,2026-01-01,Quarter,107.93
19,2024-01-24,2026-01-01,2026-04-01,Quarter,104.39
20,2024-01-24,2024-01-22,2024-01-27,Week,71.68
21,2024-01-24,2024-01-29,2024-02-03,Week,77.08
22,2024-01-24,2024-02-05,2024-02-10,Week,76.15
23,2024-01-24,2024-02-12,2024-02-17,Week,88.20
24,2024-01-24,2024-02-19,2024-02-24,Week,88.80
25,2024-01-24,2025-01-01,2026-01-01,Year,92.81
26,2024-01-24,2026-01-01,2027-01-01,Year,87.15
27,2024-01-24,2027-01-01,2028-01-01,Year,87.32
28,2024-01-24,2028-01-03,2029-01-01,Year,84.71
