,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-11-26,2018-11-24,2018-11-24,Day,72.47
1,2018-11-26,2018-11-25,2018-11-25,Day,63.23
2,2018-11-26,2018-11-26,2018-11-26,Day,114.35
3,2018-11-26,2018-11-27,2018-11-27,Day,91.51
4,2018-11-26,2018-11-28,2018-11-28,Day,77.93
5,2018-11-26,2018-11-01,2018-11-30,Month,84.2
6,2018-11-26,2018-12-03,2018-12-31,Month,82.67
7,2018-11-26,2019-01-01,2019-01-31,Month,98.92
8,2018-11-26,2019-02-01,2019-02-28,Month,97.82
9,2018-11-26,2019-03-01,2019-03-29,Month,74.08
10,2018-11-26,2019-01-01,2019-03-29,Quarter,90.43
11,2018-11-26,2019-04-01,2019-06-28,Quarter,58.58
12,2018-11-26,2019-07-01,2019-09-30,Quarter,59.58
13,2018-11-26,2019-10-01,2019-12-31,Quarter,80.91
14,2018-11-26,2018-11-19,2018-11-23,Week,116.59
15,2018-11-26,2018-11-26,2018-11-30,Week,87.36
16,2018-11-26,2018-12-03,2018-12-07,Week,78.63
17,2018-11-26,2018-12-10,2018-12-14,Week,102.5
18,2018-11-26,2018-12-17,2018-12-21,Week,99.0
19,2018-11-26,2018-12-24,2018-12-28,Week,56.0
20,2018-11-26,2018-11-24,2018-11-25,Weekend,67.85
21,2018-11-26,2018-12-01,2018-12-02,Weekend,0.01
22,2018-11-26,2019-01-01,2019-12-31,Year,72.29
23,2018-11-26,2020-01-01,2020-12-31,Year,67.02
24,2018-11-26,2021-01-01,2021-12-31,Year,66.32
25,2018-11-26,2022-01-03,2022-12-30,Year,65.1
