,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-03-25,2021-03-25,2021-03-26,Day,59.48
1,2021-03-25,2021-03-26,2021-03-27,Day,53.92
2,2021-03-25,2021-03-27,2021-03-28,Day,37.2
3,2021-03-25,2021-03-28,2021-03-29,Day,33.23
4,2021-03-25,2021-03-29,2021-03-30,Day,45.13
5,2021-03-25,2021-03-30,2021-03-31,Day,49.76
6,2021-03-25,2021-03-31,2021-04-01,Day,51.52
7,2021-03-25,2021-03-01,2021-04-01,Month,50.0
8,2021-03-25,2021-04-01,2021-05-01,Month,49.24
9,2021-03-25,2021-05-01,2021-06-01,Month,46.35
10,2021-03-25,2021-06-01,2021-07-01,Month,48.3
11,2021-03-25,2021-07-01,2021-08-01,Month,50.85
12,2021-03-25,2021-08-01,2021-09-01,Month,47.97
13,2021-03-25,2021-09-01,2021-10-01,Month,55.57
14,2021-03-25,2021-04-01,2021-07-01,Quarter,47.95
15,2021-03-25,2021-07-01,2021-10-01,Quarter,51.42
16,2021-03-25,2021-10-01,2022-01-01,Quarter,65.01
17,2021-03-25,2022-01-01,2022-04-01,Quarter,66.5
18,2021-03-25,2022-04-01,2022-07-01,Quarter,45.21
19,2021-03-25,2022-07-01,2022-10-01,Quarter,47.22
20,2021-03-25,2022-10-01,2023-01-01,Quarter,62.21
21,2021-03-25,2023-01-01,2023-04-01,Quarter,65.66
22,2021-03-25,2023-04-01,2023-07-01,Quarter,43.45
23,2021-03-25,2021-03-22,2021-03-29,Week,52.93
24,2021-03-25,2021-03-29,2021-04-05,Week,46.96
25,2021-03-25,2021-04-05,2021-04-12,Week,50.83
26,2021-03-25,2021-04-12,2021-04-19,Week,50.31
27,2021-03-25,2021-04-19,2021-04-26,Week,48.76
28,2021-03-25,2021-03-27,2021-03-29,Weekend,35.26
29,2021-03-25,2021-04-03,2021-04-05,Weekend,40.69
30,2021-03-25,2022-01-01,2023-01-01,Year,55.25
31,2021-03-25,2023-01-01,2024-01-01,Year,52.71
32,2021-03-25,2024-01-01,2025-01-01,Year,49.88
