,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-08-02,2016-08-02,2016-08-02,Day,36.41
1,2016-08-02,2016-08-03,2016-08-03,Day,32.39
2,2016-08-02,2016-08-04,2016-08-04,Day,32.78
3,2016-08-02,2016-08-05,2016-08-05,Day,33.25
4,2016-08-02,2016-08-01,2016-08-31,Month,33.99
5,2016-08-02,2016-09-01,2016-09-30,Month,39.0
6,2016-08-02,2016-10-03,2016-10-31,Month,46.67
7,2016-08-02,2016-11-01,2016-11-30,Month,48.89
8,2016-08-02,2016-10-03,2016-12-30,Quarter,47.22
9,2016-08-02,2017-01-02,2017-03-31,Quarter,49.41
10,2016-08-02,2017-04-03,2017-06-30,Quarter,34.44
11,2016-08-02,2017-07-03,2017-09-29,Quarter,35.9
12,2016-08-02,2017-10-02,2017-12-29,Quarter,50.49
13,2016-08-02,2016-08-01,2016-08-05,Week,33.21
14,2016-08-02,2016-08-08,2016-08-12,Week,33.0
15,2016-08-02,2016-08-15,2016-08-19,Week,31.5
16,2016-08-02,2016-08-22,2016-08-26,Week,36.0
17,2016-08-02,2016-08-29,2016-09-02,Week,37.75
18,2016-08-02,2016-08-06,2016-08-07,Weekend,0.01
19,2016-08-02,2016-08-13,2016-08-14,Weekend,0.01
20,2016-08-02,2017-01-02,2017-12-30,Year,42.56
21,2016-08-02,2018-01-01,2019-01-01,Year,42.95
22,2016-08-02,2019-01-01,2019-12-31,Year,44.75
