,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-02-12,2024-02-10,2024-02-11,Day,76.55
1,2024-02-12,2024-02-11,2024-02-12,Day,58.83
2,2024-02-12,2024-02-12,2024-02-13,Day,79.26
3,2024-02-12,2024-02-13,2024-02-14,Day,73.56
4,2024-02-12,2024-02-14,2024-02-15,Day,70.00
5,2024-02-12,2024-02-15,2024-02-16,Day,72.00
6,2024-02-12,2024-02-16,2024-02-17,Day,73.00
7,2024-02-12,2024-02-17,2024-02-18,Day,68.90
8,2024-02-12,2024-02-18,2024-02-19,Day,56.03
9,2024-02-12,2024-02-01,2024-03-01,Month,70.61
10,2024-02-12,2024-03-01,2024-04-01,Month,66.00
11,2024-02-12,2024-04-01,2024-05-01,Month,59.47
12,2024-02-12,2024-05-01,2024-05-31,Month,49.65
13,2024-02-12,2024-07-01,2024-08-01,Month,67.35
14,2024-02-12,2024-09-02,2024-10-01,Month,76.27
15,2024-02-12,2024-04-01,2024-07-01,Quarter,58.22
16,2024-02-12,2024-07-01,2024-10-01,Quarter,67.98
17,2024-02-12,2024-10-01,2025-01-01,Quarter,101.00
18,2024-02-12,2025-01-01,2025-04-01,Quarter,108.18
19,2024-02-12,2025-04-01,2025-07-01,Quarter,67.74
20,2024-02-12,2025-07-01,2025-10-01,Quarter,70.88
21,2024-02-12,2025-10-01,2026-01-01,Quarter,104.51
22,2024-02-12,2026-01-01,2026-04-01,Quarter,102.21
23,2024-02-12,2024-02-05,2024-02-10,Week,62.01
24,2024-02-12,2024-02-12,2024-02-17,Week,73.56
25,2024-02-12,2024-02-19,2024-02-24,Week,72.08
26,2024-02-12,2024-02-26,2024-03-02,Week,71.61
27,2024-02-12,2024-03-04,2024-03-09,Week,70.80
28,2024-02-12,2024-03-11,2024-03-16,Week,70.60
29,2024-02-12,2024-02-10,2024-02-12,Weekend,67.69
30,2024-02-12,2025-01-01,2026-01-01,Year,87.75
31,2024-02-12,2026-01-01,2027-01-01,Year,83.65
32,2024-02-12,2027-01-01,2028-01-01,Year,84.61
33,2024-02-12,2028-01-03,2029-01-01,Year,82.76
