,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-05-23,2024-05-23,2024-05-24,Day,48.43
1,2024-05-23,2024-05-24,2024-05-25,Day,71.41
2,2024-05-23,2024-05-25,2024-05-26,Day,34.77
3,2024-05-23,2024-05-26,2024-05-27,Day,31.47
4,2024-05-23,2024-05-27,2024-05-28,Day,44.47
5,2024-05-23,2024-05-28,2024-05-29,Day,42.73
6,2024-05-23,2024-05-29,2024-05-30,Day,42.30
7,2024-05-23,2024-05-30,2024-05-31,Day,41.02
8,2024-05-23,2024-05-31,2024-06-01,Day,42.73
9,2024-05-23,2024-05-01,2024-06-01,Month,30.96
10,2024-05-23,2024-06-01,2024-07-01,Month,43.79
11,2024-05-23,2024-07-01,2024-08-01,Month,60.62
12,2024-05-23,2024-08-01,2024-09-01,Month,63.69
13,2024-05-23,2024-09-01,2024-10-01,Month,77.90
14,2024-05-23,2024-10-01,2024-11-01,Month,84.88
15,2024-05-23,2024-11-01,2024-12-01,Month,110.59
16,2024-05-23,2024-12-01,2025-01-01,Month,113.01
17,2024-05-23,2025-01-01,2025-02-01,Month,128.77
18,2024-05-23,2024-07-01,2024-10-01,Quarter,67.29
19,2024-05-23,2024-10-01,2025-01-01,Quarter,102.73
20,2024-05-23,2025-01-01,2025-04-01,Quarter,116.02
21,2024-05-23,2025-04-01,2025-07-01,Quarter,67.00
22,2024-05-23,2025-07-01,2025-10-01,Quarter,75.12
23,2024-05-23,2025-10-01,2026-01-01,Quarter,96.10
24,2024-05-23,2026-01-01,2026-04-01,Quarter,100.64
25,2024-05-23,2026-04-01,2026-07-01,Quarter,38.20
26,2024-05-23,2026-07-01,2026-10-01,Quarter,41.51
27,2024-05-23,2026-10-01,2027-01-01,Quarter,78.29
28,2024-05-23,2027-01-01,2027-04-01,Quarter,79.38
29,2024-05-23,2024-05-20,2024-05-27,Week,38.22
30,2024-05-23,2024-05-27,2024-06-03,Week,37.02
31,2024-05-23,2024-06-03,2024-06-10,Week,40.51
32,2024-05-23,2024-06-10,2024-06-17,Week,44.32
33,2024-05-23,2024-06-17,2024-06-24,Week,44.50
34,2024-05-23,2024-05-25,2024-05-27,Weekend,33.12
35,2024-05-23,2024-06-01,2024-06-03,Weekend,22.95
36,2024-05-23,2025-01-01,2026-01-01,Year,88.47
37,2024-05-23,2026-01-01,2027-01-01,Year,64.53
38,2024-05-23,2027-01-01,2028-01-01,Year,58.87
39,2024-05-23,2028-01-01,2029-01-01,Year,58.17
40,2024-05-23,2029-01-01,2030-01-01,Year,63.16
