,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-01-19,2022-01-19,2022-01-19,Day,257.37
1,2022-01-19,2022-01-20,2022-01-20,Day,254.28
2,2022-01-19,2022-01-21,2022-01-21,Day,254.25
3,2022-01-19,2022-01-22,2022-01-22,Day,201.8
4,2022-01-19,2022-01-23,2022-01-23,Day,171.07
5,2022-01-19,2022-01-24,2022-01-24,Day,275.22
6,2022-01-19,2022-01-25,2022-01-25,Day,280.78
7,2022-01-19,2022-01-03,2022-01-31,Month,253.71
8,2022-01-19,2022-02-01,2022-02-28,Month,320.19
9,2022-01-19,2022-03-01,2022-03-31,Month,255.25
10,2022-01-19,2022-04-01,2022-04-29,Month,191.67
11,2022-01-19,2022-04-01,2022-06-30,Quarter,185.83
12,2022-01-19,2022-07-01,2022-09-30,Quarter,187.71
13,2022-01-19,2022-10-03,2022-12-30,Quarter,301.76
14,2022-01-19,2023-01-02,2023-03-31,Quarter,299.52
15,2022-01-19,2023-04-03,2023-06-30,Quarter,130.83
16,2022-01-19,2022-01-17,2022-01-21,Week,262.44
17,2022-01-19,2022-01-24,2022-01-28,Week,276.5
18,2022-01-19,2022-01-31,2022-02-04,Week,274.5
19,2022-01-19,2022-02-07,2022-02-11,Week,326.2
20,2022-01-19,2022-02-14,2022-02-18,Week,335.4
21,2022-01-19,2023-01-02,2023-12-29,Year,194.59
22,2022-01-19,2024-01-01,2024-12-31,Year,157.1
23,2022-01-19,2025-01-01,2025-12-31,Year,119.43
