,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-04-27,2016-04-27,2016-04-27,Day,32.56
1,2016-04-27,2016-04-28,2016-04-28,Day,34.2
2,2016-04-27,2016-04-29,2016-04-29,Day,30.3
3,2016-04-27,2016-04-30,2016-04-30,Day,26.4
4,2016-04-27,2016-04-01,2016-04-30,Month,25.53
5,2016-04-27,2016-05-01,2016-05-31,Month,24.6
6,2016-04-27,2016-06-01,2016-06-30,Month,23.8
7,2016-04-27,2016-07-01,2016-07-31,Month,24.73
8,2016-04-27,2016-07-01,2016-09-30,Quarter,25.69
9,2016-04-27,2016-10-01,2016-12-31,Quarter,34.16
10,2016-04-27,2017-01-01,2017-03-31,Quarter,37.3
11,2016-04-27,2017-04-01,2017-06-30,Quarter,27.83
12,2016-04-27,2017-07-01,2017-09-30,Quarter,26.97
13,2016-04-27,2017-10-01,2017-12-31,Quarter,36.01
14,2016-04-27,2018-01-01,2018-03-31,Quarter,38.38
15,2016-04-27,2016-04-25,2016-05-01,Week,28.39
16,2016-04-27,2016-05-02,2016-05-08,Week,26.0
17,2016-04-27,2016-05-09,2016-05-15,Week,25.5
18,2016-04-27,2016-05-16,2016-05-22,Week,24.25
19,2016-04-27,2016-05-23,2016-05-29,Week,24.6
20,2016-04-27,2016-04-30,2016-05-01,Weekend,22.68
21,2016-04-27,2016-05-07,2016-05-08,Weekend,0.01
22,2016-04-27,2017-01-01,2018-01-01,Year,32.01
23,2016-04-27,2018-01-01,2019-01-01,Year,32.95
24,2016-04-27,2019-01-01,2019-12-31,Year,32.88
