,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-03-30,2017-03-30,2017-03-30,Day,33.55
1,2017-03-30,2017-03-31,2017-03-31,Day,32.25
2,2017-03-30,2017-04-01,2017-04-01,Day,0.01
3,2017-03-30,2017-04-02,2017-04-02,Day,0.01
4,2017-03-30,2017-03-01,2017-03-31,Month,35.42
5,2017-03-30,2017-04-01,2017-04-30,Month,31.53
6,2017-03-30,2017-05-01,2017-05-31,Month,30.49
7,2017-03-30,2017-06-01,2017-06-30,Month,31.51
8,2017-03-30,2017-07-01,2017-07-31,Month,31.57
9,2017-03-30,2017-07-01,2017-09-30,Quarter,31.85
10,2017-03-30,2017-10-01,2017-12-31,Quarter,41.35
11,2017-03-30,2018-01-01,2018-03-31,Quarter,42.93
12,2017-03-30,2018-04-01,2018-06-30,Quarter,28.63
13,2017-03-30,2018-10-01,2018-12-31,Quarter,40.5
14,2017-03-30,2017-03-27,2017-04-02,Week,32.56
15,2017-03-30,2017-04-03,2017-04-09,Week,32.04
16,2017-03-30,2017-04-10,2017-04-16,Week,31.69
17,2017-03-30,2017-04-17,2017-04-23,Week,31.04
18,2017-03-30,2017-04-24,2017-04-30,Week,32.14
19,2017-03-30,2017-04-01,2017-04-02,Weekend,28.75
20,2017-03-30,2017-04-08,2017-04-09,Weekend,0.01
21,2017-03-30,2018-01-01,2019-01-01,Year,34.9
22,2017-03-30,2019-01-01,2020-01-01,Year,34.23
23,2017-03-30,2020-01-01,2021-01-01,Year,35.12
