,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2015-07-10,2015-07-01,2015-07-31,Month,43.5
1,2015-07-10,2015-08-03,2015-08-31,Month,35.35
2,2015-07-10,2015-09-01,2015-09-30,Month,44.81
3,2015-07-10,2015-10-01,2015-10-30,Month,51.5
4,2015-07-10,2015-10-01,2015-12-31,Quarter,55.33
5,2015-07-10,2016-01-01,2016-03-31,Quarter,56.17
6,2015-07-10,2016-04-01,2016-06-30,Quarter,39.65
7,2015-07-10,2016-07-01,2016-09-30,Quarter,40.77
8,2015-07-10,2015-07-13,2015-07-17,Week,42.94
9,2015-07-10,2015-07-20,2015-07-24,Week,39.5
10,2015-07-10,2015-07-27,2015-07-31,Week,38.0
11,2015-07-10,2015-08-03,2015-08-07,Week,35.0
12,2015-07-10,2016-01-01,2016-12-31,Year,48.33
13,2015-07-10,2017-01-02,2017-12-30,Year,48.49
14,2015-07-10,2018-01-01,2019-01-01,Year,48.46
