,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-11-09,2018-11-09,2018-11-09,Day,66.66
1,2018-11-09,2018-11-10,2018-11-10,Day,56.51
2,2018-11-09,2018-11-11,2018-11-11,Day,38.77
3,2018-11-09,2018-11-01,2018-11-30,Month,74.9
4,2018-11-09,2018-12-03,2018-12-31,Month,78.25
5,2018-11-09,2019-01-01,2019-01-31,Month,88.25
6,2018-11-09,2019-02-01,2019-02-28,Month,89.55
7,2018-11-09,2019-03-01,2019-03-29,Month,70.49
8,2018-11-09,2019-01-01,2019-03-29,Quarter,82.83
9,2018-11-09,2019-04-01,2019-06-28,Quarter,58.48
10,2018-11-09,2019-07-01,2019-09-30,Quarter,59.9
11,2018-11-09,2019-10-01,2019-12-31,Quarter,80.23
12,2018-11-09,2018-11-05,2018-11-09,Week,68.68
13,2018-11-09,2018-11-12,2018-11-16,Week,72.5
14,2018-11-09,2018-11-19,2018-11-23,Week,77.75
15,2018-11-09,2018-11-26,2018-11-30,Week,84.75
16,2018-11-09,2018-12-03,2018-12-07,Week,87.0
17,2018-11-09,2018-11-10,2018-11-11,Weekend,47.64
18,2018-11-09,2019-01-01,2019-12-31,Year,70.31
19,2018-11-09,2020-01-01,2020-12-31,Year,68.35
20,2018-11-09,2021-01-01,2021-12-31,Year,67.94
21,2018-11-09,2022-01-03,2022-12-30,Year,67.74
