,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-07-12,2024-07-12,2024-07-13,Day,54.50
1,2024-07-12,2024-07-13,2024-07-14,Day,30.23
2,2024-07-12,2024-07-14,2024-07-15,Day,24.99
3,2024-07-12,2024-07-15,2024-07-16,Day,59.57
4,2024-07-12,2024-07-16,2024-07-17,Day,54.82
5,2024-07-12,2024-07-17,2024-07-18,Day,69.35
6,2024-07-12,2024-07-18,2024-07-19,Day,69.14
7,2024-07-12,2024-07-19,2024-07-20,Day,66.97
8,2024-07-12,2024-07-20,2024-07-21,Day,29.62
9,2024-07-12,2024-07-21,2024-07-22,Day,16.28
10,2024-07-12,2024-07-01,2024-08-01,Month,45.75
11,2024-07-12,2024-08-01,2024-09-01,Month,45.42
12,2024-07-12,2024-09-01,2024-10-01,Month,58.18
13,2024-07-12,2024-10-01,2024-11-01,Month,63.24
14,2024-07-12,2024-11-01,2024-12-01,Month,93.34
15,2024-07-12,2024-12-01,2025-01-01,Month,95.27
16,2024-07-12,2025-01-01,2025-02-01,Month,109.72
17,2024-07-12,2025-02-01,2025-03-01,Month,109.72
18,2024-07-12,2025-03-01,2025-04-01,Month,78.78
19,2024-07-12,2024-10-01,2025-01-01,Quarter,83.84
20,2024-07-12,2025-01-01,2025-04-01,Quarter,99.07
21,2024-07-12,2025-04-01,2025-07-01,Quarter,53.35
22,2024-07-12,2025-07-01,2025-10-01,Quarter,60.47
23,2024-07-12,2025-10-01,2026-01-01,Quarter,85.70
24,2024-07-12,2026-01-01,2026-04-01,Quarter,96.45
25,2024-07-12,2026-04-01,2026-07-01,Quarter,38.34
26,2024-07-12,2026-07-01,2026-10-01,Quarter,42.79
27,2024-07-12,2026-10-01,2027-01-01,Quarter,84.10
28,2024-07-12,2027-01-01,2027-04-01,Quarter,87.00
29,2024-07-12,2024-07-08,2024-07-15,Week,53.24
30,2024-07-12,2024-07-15,2024-07-22,Week,52.25
31,2024-07-12,2024-07-22,2024-07-29,Week,49.00
32,2024-07-12,2024-07-29,2024-08-05,Week,46.86
33,2024-07-12,2024-08-05,2024-08-12,Week,41.93
34,2024-07-12,2024-07-13,2024-07-15,Weekend,27.61
35,2024-07-12,2024-07-20,2024-07-22,Weekend,22.95
36,2024-07-12,2025-01-01,2026-01-01,Year,74.57
37,2024-07-12,2026-01-01,2027-01-01,Year,65.32
38,2024-07-12,2027-01-01,2028-01-01,Year,62.95
39,2024-07-12,2028-01-01,2029-01-01,Year,62.28
40,2024-07-12,2029-01-01,2030-01-01,Year,62.86
