,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2023-12-04,2023-12-02,2023-12-03,Day,117.22
1,2023-12-04,2023-12-03,2023-12-04,Day,105.30
2,2023-12-04,2023-12-04,2023-12-05,Day,111.96
3,2023-12-04,2023-12-05,2023-12-06,Day,113.63
4,2023-12-04,2023-12-06,2023-12-07,Day,136.50
5,2023-12-04,2023-12-07,2023-12-08,Day,115.75
6,2023-12-04,2023-12-08,2023-12-09,Day,100.50
7,2023-12-04,2023-12-09,2023-12-10,Day,68.00
8,2023-12-04,2023-12-10,2023-12-11,Day,50.00
9,2023-12-04,2023-12-01,2024-01-01,Month,88.08
10,2023-12-04,2024-01-01,2024-02-01,Month,100.23
11,2023-12-04,2024-02-01,2024-03-01,Month,109.03
12,2023-12-04,2024-03-01,2024-04-01,Month,95.55
13,2023-12-04,2024-04-01,2024-05-01,Month,90.60
14,2023-12-04,2024-05-01,2024-06-01,Month,78.72
15,2023-12-04,2024-06-01,2024-07-01,Month,84.73
16,2023-12-04,2024-01-01,2024-04-01,Quarter,101.44
17,2023-12-04,2024-04-01,2024-07-01,Quarter,84.62
18,2023-12-04,2024-07-01,2024-10-01,Quarter,95.53
19,2023-12-04,2024-10-01,2025-01-01,Quarter,126.72
20,2023-12-04,2025-01-01,2025-04-01,Quarter,131.32
21,2023-12-04,2025-04-01,2025-07-01,Quarter,74.12
22,2023-12-04,2025-07-01,2025-10-01,Quarter,76.16
23,2023-12-04,2025-10-01,2026-01-01,Quarter,114.65
24,2023-12-04,2026-01-01,2026-04-01,Quarter,116.51
25,2023-12-04,2023-11-27,2023-12-04,Week,132.37
26,2023-12-04,2023-12-04,2023-12-11,Week,99.48
27,2023-12-04,2023-12-11,2023-12-18,Week,84.21
28,2023-12-04,2023-12-18,2023-12-25,Week,88.29
29,2023-12-04,2023-12-25,2024-01-01,Week,64.06
30,2023-12-04,2024-01-01,2024-01-08,Week,86.81
31,2023-12-04,2023-12-02,2023-12-04,Weekend,111.26
32,2023-12-04,2023-12-09,2023-12-11,Weekend,59.00
33,2023-12-04,2023-12-16,2023-12-18,Weekend,64.00
34,2023-12-04,2024-01-01,2025-01-01,Year,102.13
35,2023-12-04,2025-01-01,2026-01-01,Year,98.95
36,2023-12-04,2026-01-01,2027-01-01,Year,86.19
37,2023-12-04,2027-01-01,2028-01-01,Year,81.58
38,2023-12-04,2028-01-01,2029-01-01,Year,69.45
