,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-12-03,2018-12-01,2018-12-01,Day,61.85
1,2018-12-03,2018-12-02,2018-12-02,Day,50.68
2,2018-12-03,2018-12-03,2018-12-03,Day,61.55
3,2018-12-03,2018-12-04,2018-12-04,Day,70.0
4,2018-12-03,2018-12-05,2018-12-05,Day,73.13
5,2018-12-03,2018-12-03,2018-12-31,Month,79.81
6,2018-12-03,2019-01-01,2019-01-31,Month,97.46
7,2018-12-03,2019-02-01,2019-02-28,Month,99.63
8,2018-12-03,2019-03-01,2019-03-29,Month,73.05
9,2018-12-03,2019-01-01,2019-03-29,Quarter,90.13
10,2018-12-03,2019-04-01,2019-06-28,Quarter,60.29
11,2018-12-03,2019-07-01,2019-09-30,Quarter,62.23
12,2018-12-03,2019-10-01,2019-12-31,Quarter,82.52
13,2018-12-03,2018-11-26,2018-11-30,Week,82.09
14,2018-12-03,2018-12-03,2018-12-07,Week,67.34
15,2018-12-03,2018-12-10,2018-12-14,Week,97.75
16,2018-12-03,2018-12-17,2018-12-21,Week,92.5
17,2018-12-03,2018-12-24,2018-12-28,Week,64.0
18,2018-12-03,2018-12-31,2019-01-04,Week,68.0
19,2018-12-03,2018-12-01,2018-12-02,Weekend,56.26
20,2018-12-03,2018-12-08,2018-12-09,Weekend,0.01
21,2018-12-03,2019-01-01,2019-12-31,Year,73.72
22,2018-12-03,2020-01-01,2020-12-31,Year,68.73
23,2018-12-03,2021-01-01,2021-12-31,Year,66.93
24,2018-12-03,2022-01-03,2022-12-30,Year,66.95
