,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2019-11-11,2019-11-09,2019-11-09,Day,41.69
1,2019-11-11,2019-11-10,2019-11-10,Day,41.03
2,2019-11-11,2019-11-11,2019-11-11,Day,44.56
3,2019-11-11,2019-11-12,2019-11-12,Day,48.45
4,2019-11-11,2019-11-13,2019-11-13,Day,54.25
5,2019-11-11,2019-11-14,2019-11-14,Day,55.0
6,2019-11-11,2019-11-15,2019-11-15,Day,54.05
7,2019-11-11,2019-11-16,2019-11-16,Day,46.74
8,2019-11-11,2019-11-17,2019-11-17,Day,42.28
9,2019-11-11,2019-11-01,2019-11-30,Month,47.31
10,2019-11-11,2019-12-01,2019-12-31,Month,49.48
11,2019-11-11,2020-01-01,2020-01-31,Month,55.8
12,2019-11-11,2020-02-01,2020-02-29,Month,57.75
13,2019-11-11,2020-03-01,2020-03-31,Month,47.86
14,2019-11-11,2020-04-01,2020-04-30,Month,43.79
15,2019-11-11,2020-05-01,2020-05-31,Month,38.76
16,2019-11-11,2020-01-01,2020-03-31,Quarter,53.72
17,2019-11-11,2020-04-01,2020-06-30,Quarter,41.52
18,2019-11-11,2020-07-01,2020-09-30,Quarter,42.64
19,2019-11-11,2020-10-01,2020-12-31,Quarter,56.74
20,2019-11-11,2021-01-01,2021-03-31,Quarter,58.44
21,2019-11-11,2021-04-01,2021-06-30,Quarter,39.85
22,2019-11-11,2021-07-01,2021-09-30,Quarter,40.61
23,2019-11-11,2019-11-04,2019-11-10,Week,43.8
24,2019-11-11,2019-11-11,2019-11-17,Week,49.33
25,2019-11-11,2019-11-18,2019-11-24,Week,52.53
26,2019-11-11,2019-11-25,2019-12-01,Week,50.38
27,2019-11-11,2019-12-02,2019-12-08,Week,51.5
28,2019-11-11,2019-12-09,2019-12-15,Week,53.25
29,2019-11-11,2019-11-09,2019-11-10,Weekend,41.36
30,2019-11-11,2019-11-16,2019-11-17,Weekend,44.51
31,2019-11-11,2020-01-01,2020-12-31,Year,48.66
32,2019-11-11,2021-01-01,2021-12-31,Year,48.54
33,2019-11-11,2022-01-01,2022-12-31,Year,48.0
