,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-05-10,2021-05-08,2021-05-09,Day,47.32
1,2021-05-10,2021-05-09,2021-05-10,Day,6.65
2,2021-05-10,2021-05-10,2021-05-11,Day,58.36
3,2021-05-10,2021-05-11,2021-05-12,Day,72.17
4,2021-05-10,2021-05-12,2021-05-13,Day,69.41
5,2021-05-10,2021-05-13,2021-05-14,Day,53.0
6,2021-05-10,2021-05-14,2021-05-15,Day,62.47
7,2021-05-10,2021-05-15,2021-05-16,Day,55.7
8,2021-05-10,2021-05-16,2021-05-17,Day,45.4
9,2021-05-10,2021-05-01,2021-06-01,Month,56.59
10,2021-05-10,2021-06-01,2021-07-01,Month,63.02
11,2021-05-10,2021-07-01,2021-08-01,Month,66.22
12,2021-05-10,2021-08-01,2021-09-01,Month,61.2
13,2021-05-10,2021-09-01,2021-10-01,Month,70.83
14,2021-05-10,2021-10-01,2021-11-01,Month,73.4
15,2021-05-10,2021-11-01,2021-12-01,Month,84.84
16,2021-05-10,2021-07-01,2021-10-01,Quarter,66.03
17,2021-05-10,2021-10-01,2022-01-01,Quarter,81.7
18,2021-05-10,2022-01-01,2022-04-01,Quarter,82.77
19,2021-05-10,2022-04-01,2022-07-01,Quarter,52.41
20,2021-05-10,2022-07-01,2022-10-01,Quarter,55.36
21,2021-05-10,2022-10-01,2023-01-01,Quarter,70.15
22,2021-05-10,2023-01-01,2023-04-01,Quarter,73.02
23,2021-05-10,2023-04-01,2023-07-01,Quarter,51.65
24,2021-05-10,2023-07-01,2023-10-01,Quarter,53.15
25,2021-05-10,2021-05-03,2021-05-10,Week,52.24
26,2021-05-10,2021-05-10,2021-05-17,Week,59.5
27,2021-05-10,2021-05-17,2021-05-24,Week,58.05
28,2021-05-10,2021-05-24,2021-05-31,Week,57.43
29,2021-05-10,2021-05-31,2021-06-07,Week,58.75
30,2021-05-10,2021-06-07,2021-06-14,Week,61.25
31,2021-05-10,2021-05-08,2021-05-10,Weekend,26.98
32,2021-05-10,2021-05-15,2021-05-17,Weekend,50.55
33,2021-05-10,2022-01-01,2023-01-01,Year,65.11
34,2021-05-10,2023-01-01,2024-01-01,Year,60.05
35,2021-05-10,2024-01-01,2025-01-01,Year,57.38
