,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2017-12-21,2017-12-21,2017-12-21,Day,64.15
1,2017-12-21,2017-12-22,2017-12-22,Day,55.34
2,2017-12-21,2017-12-23,2017-12-23,Day,47.0
3,2017-12-21,2017-12-24,2017-12-24,Day,34.0
4,2017-12-21,2017-12-01,2017-12-31,Month,56.43
5,2017-12-21,2018-01-01,2018-01-31,Month,59.7
6,2017-12-21,2018-02-01,2018-02-28,Month,59.25
7,2017-12-21,2018-03-01,2018-03-31,Month,46.28
8,2017-12-21,2018-04-01,2018-04-30,Month,38.88
9,2017-12-21,2018-05-01,2018-05-31,Month,34.95
10,2017-12-21,2018-06-01,2018-06-30,Month,36.03
11,2017-12-21,2018-01-01,2018-03-31,Quarter,54.94
12,2017-12-21,2018-04-01,2018-06-30,Quarter,36.6
13,2017-12-21,2018-07-01,2018-09-30,Quarter,35.46
14,2017-12-21,2018-10-01,2018-12-31,Quarter,49.19
15,2017-12-21,2017-12-18,2017-12-24,Week,56.09
16,2017-12-21,2017-12-25,2017-12-31,Week,31.0
17,2017-12-21,2018-01-01,2018-01-07,Week,44.15
18,2017-12-21,2018-01-08,2018-01-14,Week,61.9
19,2017-12-21,2018-01-15,2018-01-21,Week,63.25
20,2017-12-21,2017-12-23,2017-12-24,Weekend,40.5
21,2017-12-21,2017-12-30,2017-12-31,Weekend,26.75
22,2017-12-21,2018-01-01,2019-01-01,Year,44.01
23,2017-12-21,2019-01-01,2019-12-31,Year,41.98
24,2017-12-21,2020-01-01,2020-12-31,Year,41.63
25,2017-12-21,2021-01-01,2021-12-31,Year,41.5
