,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-09-27,2018-09-27,2018-09-27,Day,68.14
1,2018-09-27,2018-09-28,2018-09-28,Day,64.99
2,2018-09-27,2018-09-29,2018-09-29,Day,61.74
3,2018-09-27,2018-09-30,2018-09-30,Day,51.58
4,2018-09-27,2018-09-03,2018-09-28,Month,70.17
5,2018-09-27,2018-10-01,2018-10-31,Month,79.63
6,2018-09-27,2018-11-01,2018-11-30,Month,100.21
7,2018-09-27,2018-12-03,2018-12-31,Month,98.31
8,2018-09-27,2019-01-01,2019-03-29,Quarter,93.2
9,2018-09-27,2019-04-01,2019-06-28,Quarter,61.22
10,2018-09-27,2019-07-01,2019-09-30,Quarter,63.0
11,2018-09-27,2019-10-01,2019-12-31,Quarter,86.57
12,2018-09-27,2018-09-24,2018-09-28,Week,69.45
13,2018-09-27,2018-10-01,2018-10-05,Week,73.25
14,2018-09-27,2018-10-08,2018-10-12,Week,77.25
15,2018-09-27,2018-10-15,2018-10-19,Week,80.25
16,2018-09-27,2018-10-22,2018-10-26,Week,83.75
17,2018-09-27,2018-09-29,2018-09-30,Weekend,56.66
18,2018-09-27,2019-01-01,2019-12-31,Year,75.92
19,2018-09-27,2020-01-01,2020-12-31,Year,69.5
20,2018-09-27,2021-01-01,2021-12-31,Year,67.23
21,2018-09-27,2022-01-03,2022-12-30,Year,66.1
