,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2021-12-06,2021-12-04,2021-12-05,Day,232.01
1,2021-12-06,2021-12-05,2021-12-06,Day,238.51
2,2021-12-06,2021-12-06,2021-12-07,Day,334.03
3,2021-12-06,2021-12-07,2021-12-08,Day,293.03
4,2021-12-06,2021-12-08,2021-12-09,Day,319.79
5,2021-12-06,2021-12-09,2021-12-10,Day,394.77
6,2021-12-06,2021-12-10,2021-12-11,Day,390.19
7,2021-12-06,2021-12-11,2021-12-12,Day,236.45
8,2021-12-06,2021-12-12,2021-12-13,Day,200.45
9,2021-12-06,2021-12-01,2022-01-01,Month,338.72
10,2021-12-06,2022-01-03,2022-02-01,Month,665.06
11,2021-12-06,2022-02-01,2022-03-01,Month,600.0
12,2021-12-06,2022-03-01,2022-04-01,Month,275.92
13,2021-12-06,2022-01-03,2022-04-01,Quarter,504.88
14,2021-12-06,2022-04-01,2022-07-01,Quarter,145.0
15,2021-12-06,2022-07-01,2022-10-01,Quarter,142.9
16,2021-12-06,2022-10-03,2022-12-31,Quarter,229.0
17,2021-12-06,2023-01-02,2023-04-01,Quarter,200.57
18,2021-12-06,2023-04-03,2023-07-01,Quarter,95.47
19,2021-12-06,2021-11-29,2021-12-04,Week,323.88
20,2021-12-06,2021-12-06,2021-12-11,Week,346.36
21,2021-12-06,2021-12-13,2021-12-18,Week,345.1
22,2021-12-06,2021-12-20,2021-12-25,Week,386.59
23,2021-12-06,2021-12-27,2022-01-01,Week,287.19
24,2021-12-06,2022-01-03,2022-01-08,Week,438.46
25,2021-12-06,2021-12-04,2021-12-06,Weekend,235.26
26,2021-12-06,2022-01-03,2022-12-31,Year,254.05
27,2021-12-06,2023-01-02,2023-12-30,Year,139.53
28,2021-12-06,2024-01-01,2025-01-01,Year,114.2
29,2021-12-06,2025-01-01,2026-01-01,Year,104.45
