,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2022-12-13,2022-12-13,2022-12-13,Day,565.34
1,2022-12-13,2022-12-14,2022-12-14,Day,542.61
2,2022-12-13,2022-12-15,2022-12-15,Day,583.04
3,2022-12-13,2022-12-16,2022-12-16,Day,453.19
4,2022-12-13,2022-12-17,2022-12-17,Day,363.15
5,2022-12-13,2022-12-18,2022-12-18,Day,323.25
6,2022-12-13,2022-12-19,2022-12-19,Day,384.17
7,2022-12-13,2022-12-01,2022-12-30,Month,466.75
8,2022-12-13,2023-01-02,2023-01-31,Month,702.01
9,2022-12-13,2023-02-01,2023-02-28,Month,709.34
10,2022-12-13,2023-03-01,2023-03-31,Month,441.26
11,2022-12-13,2023-01-02,2023-03-31,Quarter,612.00
12,2022-12-13,2023-04-03,2023-06-30,Quarter,398.72
13,2022-12-13,2023-07-03,2023-09-29,Quarter,396.00
14,2022-12-13,2023-10-02,2023-12-29,Quarter,727.69
15,2022-12-13,2024-01-01,2024-03-29,Quarter,769.90
16,2022-12-13,2024-04-01,2024-06-28,Quarter,312.66
17,2022-12-13,2024-07-01,2024-09-30,Quarter,309.17
18,2022-12-13,2024-10-01,2024-12-31,Quarter,376.94
19,2022-12-13,2022-12-12,2022-12-16,Week,542.27
20,2022-12-13,2022-12-19,2022-12-23,Week,395.00
21,2022-12-13,2022-12-26,2022-12-30,Week,464.69
22,2022-12-13,2023-01-02,2023-01-06,Week,586.14
23,2022-12-13,2023-01-09,2023-01-13,Week,607.55
24,2022-12-13,2023-01-02,2023-12-29,Year,533.60
25,2022-12-13,2024-01-01,2024-12-31,Year,441.41
26,2022-12-13,2025-01-01,2025-12-31,Year,317.62
27,2022-12-13,2026-01-01,2026-12-31,Year,255.04
