,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2020-09-30,2020-09-30,2020-10-01,Day,55.69
1,2020-09-30,2020-10-01,2020-10-02,Day,48.62
2,2020-09-30,2020-10-02,2020-10-03,Day,46.75
3,2020-09-30,2020-10-03,2020-10-04,Day,26.75
4,2020-09-30,2020-10-04,2020-10-05,Day,21.45
5,2020-09-30,2020-10-05,2020-10-06,Day,45.36
6,2020-09-30,2020-10-06,2020-10-07,Day,47.25
7,2020-09-30,2020-10-01,2020-10-31,Month,52.64
8,2020-09-30,2020-11-02,2020-12-01,Month,79.1
9,2020-09-30,2020-12-01,2021-01-01,Month,80.9
10,2020-09-30,2021-01-01,2021-01-30,Month,82.56
11,2020-09-30,2021-01-01,2021-04-01,Quarter,79.03
12,2020-09-30,2021-04-01,2021-07-01,Quarter,44.67
13,2020-09-30,2021-07-01,2021-10-01,Quarter,46.73
14,2020-09-30,2021-10-01,2022-01-01,Quarter,74.43
15,2020-09-30,2022-01-03,2022-04-01,Quarter,76.79
16,2020-09-30,2022-07-01,2022-10-01,Quarter,48.25
17,2020-09-30,2020-09-28,2020-10-03,Week,55.05
18,2020-09-30,2020-10-05,2020-10-10,Week,47.29
19,2020-09-30,2020-10-12,2020-10-17,Week,51.25
20,2020-09-30,2020-10-19,2020-10-24,Week,55.0
21,2020-09-30,2020-10-26,2020-10-31,Week,59.0
22,2020-09-30,2021-01-01,2022-01-01,Year,61.14
23,2020-09-30,2022-01-03,2022-12-31,Year,61.62
24,2020-09-30,2023-01-02,2023-12-30,Year,63.33
25,2020-09-30,2024-01-01,2025-01-01,Year,64.8
