,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2024-01-12,2024-01-12,2024-01-13,Day,119.17
1,2024-01-12,2024-01-13,2024-01-14,Day,89.07
2,2024-01-12,2024-01-14,2024-01-15,Day,76.11
3,2024-01-12,2024-01-15,2024-01-16,Day,95.76
4,2024-01-12,2024-01-16,2024-01-17,Day,99.99
5,2024-01-12,2024-01-17,2024-01-18,Day,100.98
6,2024-01-12,2024-01-18,2024-01-19,Day,100.98
7,2024-01-12,2024-01-01,2024-02-01,Month,90.90
8,2024-01-12,2024-02-01,2024-03-01,Month,97.50
9,2024-01-12,2024-03-01,2024-04-01,Month,82.45
10,2024-01-12,2024-04-01,2024-05-01,Month,71.67
11,2024-01-12,2024-04-01,2024-07-01,Quarter,70.25
12,2024-01-12,2024-07-01,2024-10-01,Quarter,81.68
13,2024-01-12,2024-10-01,2025-01-01,Quarter,121.08
14,2024-01-12,2025-01-01,2025-04-01,Quarter,122.63
15,2024-01-12,2025-04-01,2025-07-01,Quarter,82.41
16,2024-01-12,2025-07-01,2025-10-01,Quarter,84.97
17,2024-01-12,2025-10-01,2026-01-01,Quarter,117.45
18,2024-01-12,2024-01-08,2024-01-13,Week,117.78
19,2024-01-12,2024-01-15,2024-01-20,Week,99.00
20,2024-01-12,2024-01-22,2024-01-27,Week,82.60
21,2024-01-12,2024-01-29,2024-02-03,Week,89.68
22,2024-01-12,2024-02-05,2024-02-10,Week,97.20
23,2024-01-12,2025-01-01,2026-01-01,Year,101.78
24,2024-01-12,2026-01-01,2027-01-01,Year,101.99
25,2024-01-12,2027-01-01,2028-01-01,Year,94.97
26,2024-01-12,2028-01-03,2029-01-01,Year,92.33
