,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2016-02-10,2016-02-10,2016-02-10,Day,27.68
1,2016-02-10,2016-02-11,2016-02-11,Day,31.97
2,2016-02-10,2016-02-12,2016-02-12,Day,30.56
3,2016-02-10,2016-02-13,2016-02-13,Day,24.01
4,2016-02-10,2016-02-01,2016-02-29,Month,26.21
5,2016-02-10,2016-03-01,2016-03-31,Month,25.65
6,2016-02-10,2016-04-01,2016-04-30,Month,25.04
7,2016-02-10,2016-05-01,2016-05-31,Month,21.5
8,2016-02-10,2016-06-01,2016-06-30,Month,22.3
9,2016-02-10,2016-07-01,2016-07-31,Month,23.34
10,2016-02-10,2016-04-01,2016-06-30,Quarter,22.93
11,2016-02-10,2016-07-01,2016-09-30,Quarter,22.88
12,2016-02-10,2016-10-01,2016-12-31,Quarter,30.6
13,2016-02-10,2017-01-01,2017-03-31,Quarter,31.44
14,2016-02-10,2017-04-01,2017-06-30,Quarter,21.78
15,2016-02-10,2017-07-01,2017-09-30,Quarter,21.52
16,2016-02-10,2017-10-01,2017-12-31,Quarter,30.24
17,2016-02-10,2016-02-08,2016-02-14,Week,25.11
18,2016-02-10,2016-02-15,2016-02-21,Week,30.78
19,2016-02-10,2016-02-22,2016-02-28,Week,26.4
20,2016-02-10,2016-02-29,2016-03-06,Week,27.0
21,2016-02-10,2016-03-07,2016-03-13,Week,26.25
22,2016-02-10,2016-02-13,2016-02-14,Weekend,20.88
23,2016-02-10,2016-02-20,2016-02-21,Weekend,0.01
24,2016-02-10,2017-01-01,2018-01-01,Year,26.23
25,2016-02-10,2018-01-01,2019-01-01,Year,25.96
26,2016-02-10,2019-01-01,2019-12-31,Year,26.04
