,trading_date,delivery_start,delivery_end,tenor,settlement_price
0,2018-09-17,2018-09-14,2018-09-14,Day,55.04
1,2018-09-17,2018-09-15,2018-09-15,Day,45.19
2,2018-09-17,2018-09-16,2018-09-16,Day,71.73
3,2018-09-17,2018-09-17,2018-09-17,Day,71.73
4,2018-09-17,2018-09-18,2018-09-18,Day,65.83
5,2018-09-17,2018-09-19,2018-09-19,Day,69.5
6,2018-09-17,2018-09-03,2018-09-28,Month,71.35
7,2018-09-17,2018-10-01,2018-10-31,Month,79.2
8,2018-09-17,2018-11-01,2018-11-30,Month,99.47
9,2018-09-17,2018-12-03,2018-12-31,Month,97.88
10,2018-09-17,2018-10-01,2018-12-31,Quarter,91.9
11,2018-09-17,2019-01-01,2019-03-29,Quarter,93.04
12,2018-09-17,2019-04-01,2019-06-28,Quarter,60.25
13,2018-09-17,2019-07-01,2019-09-30,Quarter,62.6
14,2018-09-17,2019-10-01,2019-12-31,Quarter,85.74
15,2018-09-17,2018-09-09,2018-09-13,Week,71.67
16,2018-09-17,2018-09-10,2018-09-14,Week,71.67
17,2018-09-17,2018-09-16,2018-09-21,Week,69.31
18,2018-09-17,2018-09-17,2018-09-21,Week,69.31
19,2018-09-17,2018-09-24,2018-09-28,Week,72.5
20,2018-09-17,2018-10-01,2018-10-05,Week,73.0
21,2018-09-17,2018-10-08,2018-10-12,Week,77.0
22,2018-09-17,2018-10-15,2018-10-19,Week,78.5
23,2018-09-17,2018-09-14,2018-09-15,Weekend,50.11
24,2018-09-17,2018-09-15,2018-09-16,Weekend,50.11
25,2018-09-17,2018-09-22,2018-09-23,Weekend,0.01
26,2018-09-17,2019-01-01,2019-12-31,Year,75.33
27,2018-09-17,2020-01-01,2020-12-31,Year,68.89
28,2018-09-17,2021-01-01,2021-12-31,Year,65.26
29,2018-09-17,2022-01-03,2022-12-30,Year,65.87
